"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","mean_res_1yr_log_chg_by_skill","std_res_1yr_log_chg_by_skill","skew_res_1yr_log_chg_by_skill","kurt_res_1yr_log_chg_by_skill"
"AUS",2006,"All genders","45-55",10,24976,0.1223734,0.40520689,0.185221,9.3567944
"AUS",2006,"All genders","45-55",12.5,24974,0.1096531,0.38188669,0.1471177,10.36362
"AUS",2006,"All genders","45-55",15,24975,0.097832002,0.37142369,0.1090884,11.63327
"AUS",2006,"All genders","45-55",17.5,24975,0.089094199,0.34939599,-0.028161099,13.05127
"AUS",2006,"All genders","45-55",20,24974,0.083098203,0.34399411,-0.1548302,14.61265
"AUS",2006,"All genders","45-55",22.5,24975,0.083147697,0.33072591,-0.0280702,15.04511
"AUS",2006,"All genders","45-55",25,24975,0.073810697,0.32563871,-0.29456949,17.33745
"AUS",2006,"All genders","45-55",27.5,24975,0.072646402,0.31913579,-0.0911,15.96507
"AUS",2006,"All genders","45-55",30,24975,0.0690265,0.31749699,-0.30280629,17.83139
"AUS",2006,"All genders","45-55",32.5,24975,0.069272101,0.3079755,-0.38928699,17.869089
"AUS",2006,"All genders","45-55",35,24975,0.064215101,0.29761019,-0.53192681,20.001419
"AUS",2006,"All genders","45-55",37.5,24975,0.067691997,0.29849619,-0.083753303,19.142
"AUS",2006,"All genders","45-55",40,24974,0.062805302,0.2974247,-0.47125241,21.224001
"AUS",2006,"All genders","45-55",42.5,24975,0.062836803,0.28418529,-0.65326709,19.796009
"AUS",2006,"All genders","45-55",45,24975,0.0607673,0.2851792,-0.49063131,22.54771
"AUS",2006,"All genders","45-55",47.5,24983,0.055323601,0.2851553,-0.81434381,22.889191
"AUS",2006,"All genders","45-55",50,24968,0.055886202,0.2816954,-1.143914,23.368031
"AUS",2006,"All genders","45-55",52.5,24974,0.056981102,0.27644789,-0.64117777,22.57929
"AUS",2006,"All genders","45-55",55,24975,0.055531099,0.27089959,-1.248113,23.97341
"AUS",2006,"All genders","45-55",57.5,24975,0.054100201,0.26862901,-1.4126689,26.220011
"AUS",2006,"All genders","45-55",60,24974,0.053049002,0.26573381,-1.290313,25.300631
"AUS",2006,"All genders","45-55",62.5,24975,0.051493399,0.2530356,-1.34547,28.31249
"AUS",2006,"All genders","45-55",65,24975,0.051144,0.27170989,-1.284332,28.358
"AUS",2006,"All genders","45-55",67.5,24975,0.049165301,0.26826751,-1.19426,27.416519
"AUS",2006,"All genders","45-55",70,24975,0.0487221,0.2623958,-1.895281,29.085449
"AUS",2006,"All genders","45-55",72.5,24975,0.049714901,0.2629396,-1.604167,28.882879
"AUS",2006,"All genders","45-55",75,24975,0.0482051,0.26422891,-1.944568,30.601139
"AUS",2006,"All genders","45-55",77.5,24975,0.0498689,0.261942,-1.7517281,28.83009
"AUS",2006,"All genders","45-55",80,24974,0.050281402,0.26246551,-1.602415,29.42495
"AUS",2006,"All genders","45-55",82.5,24975,0.051934801,0.26171309,-1.697777,29.60564
"AUS",2006,"All genders","45-55",85,24975,0.0529956,0.26572809,-1.760235,32.421242
"AUS",2006,"All genders","45-55",87.5,24975,0.0487918,0.26104039,-1.795792,28.74342
"AUS",2006,"All genders","45-55",90,24975,0.050124001,0.25283611,-2.0556369,33.316891
"AUS",2006,"All genders","45-55",92.5,24975,0.0470341,0.25473359,-2.31005,34.601768
"AUS",2006,"All genders","45-55",95,24976,0.046022899,0.2785759,-1.797459,31.73757
"AUS",2006,"All genders","45-55",97.5,24974,0.0435565,0.31388891,-1.379437,27.625351
"AUS",2006,"All genders","45-55",99,14985,0.037774999,0.37899229,-1.5816,23.40353
"AUS",2006,"All genders","45-55",99.9,8991,0.0257858,0.4480097,-1.97557,19.471491
"AUS",2006,"All genders","45-55",100,998,-0.064206898,0.60706598,-1.267365,12.59398
"AUS",2007,"All genders","25-34",2.5,30197,0.3444922,0.61335433,0.184604,4.602283
"AUS",2007,"All genders","25-34",5,30196,0.2563175,0.56954432,0.061530601,5.229146
"AUS",2007,"All genders","25-34",7.5,30196,0.21614531,0.5518117,0.0516438,5.6914959
"AUS",2007,"All genders","25-34",10,30196,0.1907794,0.52965289,0.076941401,6.0647812
"AUS",2007,"All genders","25-34",12.5,30197,0.1667366,0.52646428,-0.0101972,6.6349392
"AUS",2007,"All genders","25-34",15,30196,0.1512209,0.50597352,-0.052361298,6.9815888
"AUS",2007,"All genders","25-34",17.5,30196,0.14091051,0.48957509,-0.043862,7.563426
"AUS",2007,"All genders","25-34",20,30196,0.1307492,0.48153189,-0.0938842,8.155611
"AUS",2007,"All genders","25-34",22.5,30198,0.1259004,0.46834129,-0.1394397,8.5436249
"AUS",2007,"All genders","25-34",25,30195,0.1167393,0.4453432,-0.080127098,8.9921961
"AUS",2007,"All genders","25-34",27.5,30196,0.1072658,0.44477269,-0.2726694,9.4826813
"AUS",2007,"All genders","25-34",30,30196,0.1088587,0.4287937,-0.1162901,9.8704205
"AUS",2007,"All genders","25-34",32.5,30196,0.1017378,0.4234992,-0.27633661,10.20145
"AUS",2007,"All genders","25-34",35,30197,0.0978719,0.4169504,-0.26047221,11.0053
"AUS",2007,"All genders","25-34",37.5,30196,0.093127199,0.40885991,-0.30584961,11.16002
"AUS",2007,"All genders","25-34",40,30196,0.089779399,0.40645549,-0.3403571,11.37502
"AUS",2007,"All genders","25-34",42.5,30196,0.084731303,0.40213341,-0.5488463,11.93771
"AUS",2007,"All genders","25-34",45,30197,0.084340103,0.39840159,-0.46100289,11.8673
"AUS",2007,"All genders","25-34",47.5,30196,0.083034299,0.39471999,-0.57525557,12.51997
"AUS",2007,"All genders","25-34",50,30196,0.081543498,0.39580631,-0.56528533,12.94701
"AUS",2007,"All genders","25-34",52.5,30196,0.079904497,0.38450891,-0.71414232,12.9117
"AUS",2007,"All genders","25-34",55,30196,0.075777099,0.38270199,-0.79113621,12.92505
"AUS",2007,"All genders","25-34",57.5,30197,0.072864503,0.3884069,-0.75406778,13.61029
"AUS",2007,"All genders","25-34",60,30196,0.074610502,0.38298449,-0.94491988,13.67781
"AUS",2007,"All genders","25-34",62.5,30197,0.074488997,0.3852253,-0.85563803,13.77348
"AUS",2007,"All genders","25-34",65,30195,0.072874501,0.38136259,-0.88812268,14.15691
"AUS",2007,"All genders","25-34",67.5,30197,0.075544298,0.37838641,-0.85525542,14.59721
"AUS",2007,"All genders","25-34",70,30196,0.069147699,0.37915921,-1.04561,14.15978
"AUS",2007,"All genders","25-34",72.5,30196,0.069948897,0.38100839,-1.001651,15.08414
"AUS",2007,"All genders","25-34",75,30196,0.0691818,0.38239509,-1.0596941,14.67952
"AUS",2007,"All genders","25-34",77.5,30196,0.069437601,0.38307199,-1.038357,15.1343
"AUS",2007,"All genders","25-34",80,30197,0.068301499,0.37846449,-1.00635,15.02445
"AUS",2007,"All genders","25-34",82.5,30196,0.065083697,0.37486741,-1.2686321,15.51335
"AUS",2007,"All genders","25-34",85,30196,0.0633182,0.38393059,-1.2675231,14.77746
"AUS",2007,"All genders","25-34",87.5,30196,0.066871397,0.3829971,-1.264991,15.52591
"AUS",2007,"All genders","25-34",90,30197,0.062858596,0.38694099,-1.228299,16.103081
"AUS",2007,"All genders","25-34",92.5,30196,0.066169403,0.38619211,-1.382344,17.194811
"AUS",2007,"All genders","25-34",95,30196,0.063452996,0.39847261,-1.273309,16.36585
"AUS",2007,"All genders","25-34",97.5,30196,0.063039601,0.4039863,-1.2417589,16.10733
"AUS",2007,"All genders","25-34",99,18118,0.054300401,0.43881959,-1.5195971,15.31087
"AUS",2007,"All genders","25-34",99.9,10871,0.053081602,0.48160931,-1.063785,13.76258
"AUS",2007,"All genders","25-34",100,1207,-0.0021126,0.60954982,-1.371703,14.23624
"AUS",2007,"All genders","25-55",2.5,97381,0.2933926,0.56048238,0.38000789,5.2316108
"AUS",2007,"All genders","25-55",5,97381,0.21724109,0.51287961,0.28562191,6.0764461
"AUS",2007,"All genders","25-55",7.5,97381,0.18596759,0.48734289,0.23952121,6.8811269
"AUS",2007,"All genders","25-55",10,97382,0.15966029,0.468151,0.15299781,7.4796939
"AUS",2007,"All genders","25-55",12.5,97379,0.1432461,0.45600891,0.1267073,8.218606
"AUS",2007,"All genders","25-55",15,97381,0.1287491,0.43979859,0.041299101,9.0200644
"AUS",2007,"All genders","25-55",17.5,97382,0.1154996,0.42167571,0.0230268,9.5353994
"AUS",2007,"All genders","25-55",20,97380,0.1087813,0.41023451,0.0095579,10.60592
"AUS",2007,"All genders","25-55",22.5,97380,0.1023658,0.39962879,0.034894601,11.07231
"AUS",2007,"All genders","25-55",25,97381,0.098004997,0.39130211,-0.071746603,11.73701
"AUS",2007,"All genders","25-55",27.5,97381,0.092811704,0.3818793,-0.1150019,12.23436
"AUS",2007,"All genders","25-55",30,97381,0.0879476,0.37453881,-0.14256079,12.76843
"AUS",2007,"All genders","25-55",32.5,97382,0.086411603,0.37097839,-0.1626377,13.12575
"AUS",2007,"All genders","25-55",35,97379,0.084426798,0.36871019,-0.1750894,13.76104
"AUS",2007,"All genders","25-55",37.5,97381,0.078852601,0.35795841,-0.23306461,14.36286
"AUS",2007,"All genders","25-55",40,97381,0.0778936,0.35257909,-0.31419101,14.33089
"AUS",2007,"All genders","25-55",42.5,97381,0.074261002,0.351253,-0.36940759,15.07802
"AUS",2007,"All genders","25-55",45,97380,0.072673202,0.3479957,-0.52741343,15.67577
"AUS",2007,"All genders","25-55",47.5,97381,0.0707803,0.34364679,-0.48075709,15.98834
"AUS",2007,"All genders","25-55",50,97382,0.0689018,0.34180519,-0.58179241,16.42696
"AUS",2007,"All genders","25-55",52.5,97380,0.0686386,0.33996391,-0.59395611,16.70713
"AUS",2007,"All genders","25-55",55,97381,0.065332398,0.33653751,-0.75734639,16.879629
"AUS",2007,"All genders","25-55",57.5,97380,0.064097002,0.3356863,-0.80486327,17.634411
"AUS",2007,"All genders","25-55",60,97381,0.0643472,0.3361547,-0.69355142,18.24227
"AUS",2007,"All genders","25-55",62.5,97383,0.063319102,0.33565429,-0.81337029,18.03713
"AUS",2007,"All genders","25-55",65,97379,0.0634204,0.33225361,-0.87269127,18.53377
"AUS",2007,"All genders","25-55",67.5,97380,0.064141199,0.32815459,-0.81526572,18.472309
"AUS",2007,"All genders","25-55",70,97382,0.062346902,0.3308458,-0.87058198,18.239771
"AUS",2007,"All genders","25-55",72.5,97381,0.061746798,0.33257821,-0.90251899,18.96258
"AUS",2007,"All genders","25-55",75,97380,0.060309701,0.3313067,-1.06708,19.600479
"AUS",2007,"All genders","25-55",77.5,97381,0.0607219,0.33202821,-1.105085,19.553471
"AUS",2007,"All genders","25-55",80,97380,0.059308399,0.3294827,-1.082118,19.62182
"AUS",2007,"All genders","25-55",82.5,97381,0.057825901,0.3365868,-1.117179,19.113779
"AUS",2007,"All genders","25-55",85,97383,0.059333201,0.3391937,-1.2739,20.17223
"AUS",2007,"All genders","25-55",87.5,97379,0.058028299,0.33993009,-1.287392,20.5907
"AUS",2007,"All genders","25-55",90,97380,0.059126399,0.33581311,-1.318338,21.396231
"AUS",2007,"All genders","25-55",92.5,97381,0.055373501,0.340967,-1.4562891,21.609221
"AUS",2007,"All genders","25-55",95,97381,0.0559019,0.34125051,-1.393725,21.22665
"AUS",2007,"All genders","25-55",97.5,97381,0.0532941,0.36549559,-1.513239,20.182791
"AUS",2007,"All genders","25-55",99,58428,0.0537428,0.40502951,-1.1975909,18.573259
"AUS",2007,"All genders","25-55",99.9,35057,0.0380137,0.47325459,-1.52013,17.37771
"AUS",2007,"All genders","25-55",100,3895,-0.0458414,0.57589447,-2.4970191,19.51211
"AUS",2007,"All genders","35-44",2.5,41197,0.2878322,0.55269498,0.33798209,5.3268728
"AUS",2007,"All genders","35-44",5,41197,0.22011089,0.50186652,0.32565331,6.2058439
"AUS",2007,"All genders","35-44",7.5,41197,0.1891166,0.47492129,0.27792829,6.9907422
"AUS",2007,"All genders","35-44",10,41197,0.1611051,0.46296319,0.1545395,7.8026252
"AUS",2007,"All genders","35-44",12.5,41197,0.1481514,0.44951019,0.1425918,8.1917124
"AUS",2007,"All genders","35-44",15,41197,0.1335755,0.43199989,0.0120643,9.2223825
"AUS",2007,"All genders","35-44",17.5,41197,0.1160546,0.42117411,0.0014262,9.6644621
"AUS",2007,"All genders","35-44",20,41197,0.1076815,0.40028411,-0.101391,10.86885
"AUS",2007,"All genders","35-44",22.5,41197,0.1035813,0.39038861,0.0034549001,11.25202
"AUS",2007,"All genders","35-44",25,41197,0.098490499,0.3848373,-0.031881198,12.18439
"AUS",2007,"All genders","35-44",27.5,41197,0.090697601,0.37339741,-0.1204143,13.1623
"AUS",2007,"All genders","35-44",30,41197,0.089830197,0.36426559,-0.067258798,13.32899
"AUS",2007,"All genders","35-44",32.5,41197,0.084930196,0.35834351,-0.1451131,14.12731
"AUS",2007,"All genders","35-44",35,41197,0.084374502,0.36671939,-0.18657281,14.29826
"AUS",2007,"All genders","35-44",37.5,41197,0.081622802,0.34962299,-0.071913101,14.73259
"AUS",2007,"All genders","35-44",40,41197,0.074057497,0.34593791,-0.35553941,15.84909
"AUS",2007,"All genders","35-44",42.5,41197,0.070692897,0.3393048,-0.52785951,15.81685
"AUS",2007,"All genders","35-44",45,41197,0.075273097,0.33796099,-0.3781991,16.86315
"AUS",2007,"All genders","35-44",47.5,41197,0.0712182,0.33742979,-0.39536321,17.31562
"AUS",2007,"All genders","35-44",50,41197,0.065830402,0.3273311,-0.75210971,18.262251
"AUS",2007,"All genders","35-44",52.5,41197,0.066200197,0.32452479,-0.55832177,17.295601
"AUS",2007,"All genders","35-44",55,41197,0.066168599,0.322918,-0.63899648,18.68235
"AUS",2007,"All genders","35-44",57.5,41197,0.065081201,0.3264477,-0.64632308,19.06893
"AUS",2007,"All genders","35-44",60,41197,0.063749403,0.32613069,-0.585563,19.012011
"AUS",2007,"All genders","35-44",62.5,41197,0.0636608,0.32333139,-0.65179777,19.94319
"AUS",2007,"All genders","35-44",65,41197,0.064659297,0.3181918,-0.75637537,20.038589
"AUS",2007,"All genders","35-44",67.5,41197,0.062762901,0.3188436,-0.79965872,19.551649
"AUS",2007,"All genders","35-44",70,41197,0.063549101,0.31979749,-0.61967951,19.60359
"AUS",2007,"All genders","35-44",72.5,41197,0.065126099,0.31446719,-0.57542402,20.099701
"AUS",2007,"All genders","35-44",75,41197,0.059335899,0.3193534,-1.151155,20.719391
"AUS",2007,"All genders","35-44",77.5,41197,0.0619049,0.31931511,-0.98516393,21.03751
"AUS",2007,"All genders","35-44",80,41198,0.0624253,0.3255364,-0.81954861,19.883671
"AUS",2007,"All genders","35-44",82.5,41196,0.060023099,0.33557031,-1.085538,20.395901
"AUS",2007,"All genders","35-44",85,41197,0.060965002,0.3327125,-1.383423,20.795031
"AUS",2007,"All genders","35-44",87.5,41197,0.063269399,0.34054989,-1.063526,20.24502
"AUS",2007,"All genders","35-44",90,41197,0.0603568,0.3394036,-1.386428,20.56271
"AUS",2007,"All genders","35-44",92.5,41197,0.059989098,0.33957061,-1.455961,20.749781
"AUS",2007,"All genders","35-44",95,41197,0.059719998,0.34645861,-1.236176,20.40221
"AUS",2007,"All genders","35-44",97.5,41197,0.060392302,0.38498169,-1.3911411,19.63876
"AUS",2007,"All genders","35-44",99,24719,0.057362501,0.42334431,-1.348099,16.83778
"AUS",2007,"All genders","35-44",99.9,14831,0.044158999,0.4962295,-1.524107,16.02684
"AUS",2007,"All genders","35-44",100,1647,-0.053885501,0.56900388,-2.5842991,19.82357
"AUS",2007,"All genders","45-55",2.5,25988,0.249816,0.51509678,0.65124011,6.0335422
"AUS",2007,"All genders","45-55",5,25988,0.1717501,0.4579705,0.47091949,7.3101611
"AUS",2007,"All genders","45-55",7.5,25987,0.14719111,0.43167379,0.31424889,8.4524622
"AUS",2007,"All genders","45-55",10,25988,0.1256617,0.40693581,0.25521871,9.2294302
"AUS",2007,"All genders","45-55",12.5,25987,0.1106074,0.3857761,0.1048847,10.30693
"AUS",2007,"All genders","45-55",15,25988,0.1008185,0.3714712,0.1489314,11.91025
"AUS",2007,"All genders","45-55",17.5,25987,0.094129398,0.35213301,0.058106001,12.4777
"AUS",2007,"All genders","45-55",20,25988,0.086213298,0.34504431,0.1753715,14.98841
"AUS",2007,"All genders","45-55",22.5,25987,0.083911501,0.33971709,0.251555,14.88668
"AUS",2007,"All genders","45-55",25,25988,0.074631497,0.31700391,-0.15469269,15.21743
"AUS",2007,"All genders","45-55",27.5,25988,0.071836904,0.31819251,-0.2067657,16.4186
"AUS",2007,"All genders","45-55",30,25987,0.069849297,0.31082529,-0.27183601,17.652821
"AUS",2007,"All genders","45-55",32.5,25988,0.064754203,0.3061915,-0.23058181,18.0679
"AUS",2007,"All genders","45-55",35,25987,0.066128597,0.30407089,-0.26865631,18.78911
"AUS",2007,"All genders","45-55",37.5,25988,0.0588631,0.30089569,-0.5192979,18.4571
"AUS",2007,"All genders","45-55",40,25987,0.061634,0.2860606,-0.50634348,20.428619
"AUS",2007,"All genders","45-55",42.5,25988,0.062891997,0.28624621,-0.2420191,21.135509
"AUS",2007,"All genders","45-55",45,25987,0.0577957,0.29041949,-0.47275639,21.337971
"AUS",2007,"All genders","45-55",47.5,25988,0.054955799,0.28404379,-0.88653427,22.814341
"AUS",2007,"All genders","45-55",50,25987,0.0527041,0.27437311,-0.76239538,22.10919
"AUS",2007,"All genders","45-55",52.5,25988,0.055491,0.2808688,-0.4720335,24.15103
"AUS",2007,"All genders","45-55",55,25988,0.051664501,0.27344921,-0.91383368,24.62953
"AUS",2007,"All genders","45-55",57.5,25987,0.050548099,0.27747929,-1.0661989,25.26222
"AUS",2007,"All genders","45-55",60,25988,0.049166899,0.27246711,-0.76332271,28.397289
"AUS",2007,"All genders","45-55",62.5,25987,0.047074001,0.27588919,-0.93883771,27.43693
"AUS",2007,"All genders","45-55",65,25988,0.048246801,0.26478639,-1.09543,26.930981
"AUS",2007,"All genders","45-55",67.5,25987,0.049658999,0.2665256,-0.76489222,27.91176
"AUS",2007,"All genders","45-55",70,25988,0.047323398,0.26419929,-0.91272843,27.12628
"AUS",2007,"All genders","45-55",72.5,25987,0.047949299,0.26682031,-0.86663163,28.559311
"AUS",2007,"All genders","45-55",75,25988,0.045886401,0.26990911,-1.543017,30.71958
"AUS",2007,"All genders","45-55",77.5,25988,0.0468174,0.26097551,-1.4726239,31.85817
"AUS",2007,"All genders","45-55",80,25987,0.0458983,0.2597886,-1.013055,27.30505
"AUS",2007,"All genders","45-55",82.5,25988,0.046411101,0.27407479,-0.91904372,31.374109
"AUS",2007,"All genders","45-55",85,25987,0.0445497,0.26445979,-1.695313,30.84602
"AUS",2007,"All genders","45-55",87.5,25988,0.0456127,0.27379861,-1.255527,33.22234
"AUS",2007,"All genders","45-55",90,25987,0.042714301,0.26650599,-1.832598,36.725231
"AUS",2007,"All genders","45-55",92.5,25988,0.041755401,0.2681073,-1.955376,33.609509
"AUS",2007,"All genders","45-55",95,25987,0.043468598,0.28480011,-1.882279,30.67717
"AUS",2007,"All genders","45-55",97.5,25988,0.0415271,0.30351141,-1.202618,25.763889
"AUS",2007,"All genders","45-55",99,15592,0.035603799,0.37707299,-1.631313,25.5378
"AUS",2007,"All genders","45-55",99.9,9356,0.0206853,0.4633494,-1.877546,21.55418
"AUS",2007,"All genders","45-55",100,1039,-0.040231101,0.53941548,-2.266618,16.967581
"AUS",2008,"All genders","25-34",2.5,30935,0.2814258,0.61345458,0.075474903,4.5767622
"AUS",2008,"All genders","25-34",5,30935,0.2008082,0.57099301,-0.0083937002,5.2366862
"AUS",2008,"All genders","25-34",7.5,30934,0.1631553,0.55342191,-0.086211503,5.8555322
"AUS",2008,"All genders","25-34",10,30935,0.1405433,0.53385288,-0.1228168,6.2524152
"AUS",2008,"All genders","25-34",12.5,30934,0.1261985,0.51977521,-0.16057651,6.6294999
"AUS",2008,"All genders","25-34",15,30935,0.1099492,0.50190729,-0.247336,6.9571972
"AUS",2008,"All genders","25-34",17.5,30934,0.1096793,0.4910827,-0.1503071,7.6134052
"AUS",2008,"All genders","25-34",20,30935,0.0953748,0.47483411,-0.28575069,7.9238749
"AUS",2008,"All genders","25-34",22.5,30934,0.089362502,0.45932519,-0.35204899,8.9093199
"AUS",2008,"All genders","25-34",25,30935,0.081968598,0.45127171,-0.41965401,8.9436188
"AUS",2008,"All genders","25-34",27.5,30934,0.077678204,0.44548431,-0.39900449,9.2794561
"AUS",2008,"All genders","25-34",30,30935,0.074600697,0.43832079,-0.3534863,10.30052
"AUS",2008,"All genders","25-34",32.5,30934,0.073725797,0.4132207,-0.45557719,10.31404
"AUS",2008,"All genders","25-34",35,30935,0.0698734,0.41245651,-0.53944051,11.23232
"AUS",2008,"All genders","25-34",37.5,30934,0.072080001,0.40472621,-0.51819682,11.79577
"AUS",2008,"All genders","25-34",40,30935,0.064497001,0.39991039,-0.68186802,11.4726
"AUS",2008,"All genders","25-34",42.5,30934,0.059193499,0.40216279,-0.79956388,12.20083
"AUS",2008,"All genders","25-34",45,30935,0.060548,0.39005139,-0.83095157,12.29994
"AUS",2008,"All genders","25-34",47.5,30934,0.064624898,0.39143321,-0.75498903,12.52222
"AUS",2008,"All genders","25-34",50,30935,0.058850899,0.39294019,-0.86610049,13.00946
"AUS",2008,"All genders","25-34",52.5,30935,0.062158599,0.39164549,-0.73834932,13.09597
