"country","year","gender","age","pct_year_t_log_earnings","avg_pct_year_t_1_log_inc","avg_pct_year_t_5_log_inc","N_pct_year_t_1_log_inc","N_pct_year_t_5_log_inc"
"AUS",2019,"Female","35-44",99,97.637604,NA,17980,NA
"AUS",2019,"Female","35-44",99.9,99.178596,NA,10787,NA
"AUS",2019,"Female","35-44",100,99.839394,NA,1203,NA
"AUS",2019,"Female","45-55",2.5,3.6739621,NA,28689,NA
"AUS",2019,"Female","45-55",5,5.9295712,NA,28694,NA
"AUS",2019,"Female","45-55",7.5,8.3732872,NA,28696,NA
"AUS",2019,"Female","45-55",10,10.73448,NA,28695,NA
"AUS",2019,"Female","45-55",12.5,13.07875,NA,28696,NA
"AUS",2019,"Female","45-55",15,15.44952,NA,28693,NA
"AUS",2019,"Female","45-55",17.5,17.84173,NA,28697,NA
"AUS",2019,"Female","45-55",20,20.08041,NA,28694,NA
"AUS",2019,"Female","45-55",22.5,22.41608,NA,28696,NA
"AUS",2019,"Female","45-55",25,24.742081,NA,28694,NA
"AUS",2019,"Female","45-55",27.5,27.17057,NA,28694,NA
"AUS",2019,"Female","45-55",30,29.43692,NA,28695,NA
"AUS",2019,"Female","45-55",32.5,31.687651,NA,28696,NA
"AUS",2019,"Female","45-55",35,34.03669,NA,28695,NA
"AUS",2019,"Female","45-55",37.5,36.459591,NA,28694,NA
"AUS",2019,"Female","45-55",40,38.625839,NA,28696,NA
"AUS",2019,"Female","45-55",42.5,41.020821,NA,28695,NA
"AUS",2019,"Female","45-55",45,43.296539,NA,28695,NA
"AUS",2019,"Female","45-55",47.5,45.663898,NA,28696,NA
"AUS",2019,"Female","45-55",50,48.010288,NA,28693,NA
"AUS",2019,"Female","45-55",52.5,50.379822,NA,28695,NA
"AUS",2019,"Female","45-55",55,52.714611,NA,28695,NA
"AUS",2019,"Female","45-55",57.5,55.218632,NA,28694,NA
"AUS",2019,"Female","45-55",60,57.80658,NA,28696,NA
"AUS",2019,"Female","45-55",62.5,60.15184,NA,28696,NA
"AUS",2019,"Female","45-55",65,62.79282,NA,28694,NA
"AUS",2019,"Female","45-55",67.5,65.140793,NA,28695,NA
"AUS",2019,"Female","45-55",70,67.779518,NA,28696,NA
"AUS",2019,"Female","45-55",72.5,70.287491,NA,28694,NA
"AUS",2019,"Female","45-55",75,72.877853,NA,28694,NA
"AUS",2019,"Female","45-55",77.5,75.347702,NA,28696,NA
"AUS",2019,"Female","45-55",80,77.831902,NA,28695,NA
"AUS",2019,"Female","45-55",82.5,80.427368,NA,28694,NA
"AUS",2019,"Female","45-55",85,82.973061,NA,28697,NA
"AUS",2019,"Female","45-55",87.5,85.466614,NA,28695,NA
"AUS",2019,"Female","45-55",90,87.824944,NA,28694,NA
"AUS",2019,"Female","45-55",92.5,90.320679,NA,28695,NA
"AUS",2019,"Female","45-55",95,92.896156,NA,28695,NA
"AUS",2019,"Female","45-55",97.5,95.602837,NA,28687,NA
"AUS",2019,"Female","45-55",99,97.842133,NA,17215,NA
"AUS",2019,"Female","45-55",99.9,99.285332,NA,10331,NA
"AUS",2019,"Female","45-55",100,99.928688,NA,1152,NA
"AUS",2019,"Male","25-34",2.5,4.077847,NA,27514,NA
"AUS",2019,"Male","25-34",5,6.7783561,NA,27517,NA
"AUS",2019,"Male","25-34",7.5,9.170331,NA,27518,NA
"AUS",2019,"Male","25-34",10,11.5666,NA,27516,NA
"AUS",2019,"Male","25-34",12.5,14.03756,NA,27518,NA
"AUS",2019,"Male","25-34",15,16.51194,NA,27519,NA
"AUS",2019,"Male","25-34",17.5,19.02844,NA,27517,NA
"AUS",2019,"Male","25-34",20,21.478531,NA,27516,NA
"AUS",2019,"Male","25-34",22.5,23.734501,NA,27518,NA
"AUS",2019,"Male","25-34",25,26.141479,NA,27517,NA
"AUS",2019,"Male","25-34",27.5,28.356079,NA,27518,NA
"AUS",2019,"Male","25-34",30,30.51202,NA,27519,NA
"AUS",2019,"Male","25-34",32.5,32.587158,NA,27517,NA
"AUS",2019,"Male","25-34",35,34.74123,NA,27516,NA
"AUS",2019,"Male","25-34",37.5,36.800999,NA,27517,NA
"AUS",2019,"Male","25-34",40,39.0079,NA,27518,NA
"AUS",2019,"Male","25-34",42.5,41.10836,NA,27516,NA
"AUS",2019,"Male","25-34",45,43.358429,NA,27519,NA
"AUS",2019,"Male","25-34",47.5,45.658951,NA,27517,NA
"AUS",2019,"Male","25-34",50,47.85738,NA,27517,NA
"AUS",2019,"Male","25-34",52.5,50.229778,NA,27519,NA
"AUS",2019,"Male","25-34",55,52.522499,NA,27517,NA
"AUS",2019,"Male","25-34",57.5,54.855122,NA,27519,NA
"AUS",2019,"Male","25-34",60,57.307098,NA,27515,NA
"AUS",2019,"Male","25-34",62.5,59.640148,NA,27518,NA
"AUS",2019,"Male","25-34",65,62.11216,NA,27518,NA
"AUS",2019,"Male","25-34",67.5,64.560028,NA,27516,NA
"AUS",2019,"Male","25-34",70,66.994781,NA,27517,NA
"AUS",2019,"Male","25-34",72.5,69.356354,NA,27519,NA
"AUS",2019,"Male","25-34",75,71.909988,NA,27516,NA
"AUS",2019,"Male","25-34",77.5,74.341377,NA,27519,NA
"AUS",2019,"Male","25-34",80,76.733673,NA,27517,NA
"AUS",2019,"Male","25-34",82.5,79.248497,NA,27517,NA
"AUS",2019,"Male","25-34",85,81.71344,NA,27517,NA
"AUS",2019,"Male","25-34",87.5,84.338188,NA,27519,NA
"AUS",2019,"Male","25-34",90,86.873871,NA,27518,NA
"AUS",2019,"Male","25-34",92.5,89.590012,NA,27516,NA
"AUS",2019,"Male","25-34",95,92.233437,NA,27518,NA
"AUS",2019,"Male","25-34",97.5,94.943657,NA,27509,NA
"AUS",2019,"Male","25-34",99,97.330612,NA,16511,NA
"AUS",2019,"Male","25-34",99.9,98.905937,NA,9907,NA
"AUS",2019,"Male","25-34",100,99.761497,NA,1104,NA
"AUS",2019,"Male","35-44",2.5,3.413296,NA,32788,NA
"AUS",2019,"Male","35-44",5,6.118917,NA,32795,NA
"AUS",2019,"Male","35-44",7.5,8.4571657,NA,32795,NA
"AUS",2019,"Male","35-44",10,11.08613,NA,32793,NA
"AUS",2019,"Male","35-44",12.5,13.63511,NA,32795,NA
"AUS",2019,"Male","35-44",15,16.19314,NA,32795,NA
"AUS",2019,"Male","35-44",17.5,18.352091,NA,32792,NA
"AUS",2019,"Male","35-44",20,20.63345,NA,32796,NA
"AUS",2019,"Male","35-44",22.5,22.70417,NA,32795,NA
"AUS",2019,"Male","35-44",25,24.896391,NA,32793,NA
"AUS",2019,"Male","35-44",27.5,27.05802,NA,32792,NA
"AUS",2019,"Male","35-44",30,29.196529,NA,32797,NA
"AUS",2019,"Male","35-44",32.5,31.598709,NA,32792,NA
"AUS",2019,"Male","35-44",35,33.868389,NA,32795,NA
"AUS",2019,"Male","35-44",37.5,36.2682,NA,32796,NA
"AUS",2019,"Male","35-44",40,38.576149,NA,32792,NA
"AUS",2019,"Male","35-44",42.5,40.97628,NA,32794,NA
"AUS",2019,"Male","35-44",45,43.422199,NA,32797,NA
"AUS",2019,"Male","35-44",47.5,45.783852,NA,32792,NA
"AUS",2019,"Male","35-44",50,48.27182,NA,32795,NA
"AUS",2019,"Male","35-44",52.5,50.65469,NA,32794,NA
"AUS",2019,"Male","35-44",55,53.010719,NA,32792,NA
"AUS",2019,"Male","35-44",57.5,55.432091,NA,32797,NA
"AUS",2019,"Male","35-44",60,58.027679,NA,32795,NA
"AUS",2019,"Male","35-44",62.5,60.42923,NA,32792,NA
"AUS",2019,"Male","35-44",65,62.843441,NA,32795,NA
"AUS",2019,"Male","35-44",67.5,65.298752,NA,32795,NA
"AUS",2019,"Male","35-44",70,67.734863,NA,32792,NA
"AUS",2019,"Male","35-44",72.5,70.221687,NA,32797,NA
"AUS",2019,"Male","35-44",75,72.583298,NA,32792,NA
"AUS",2019,"Male","35-44",77.5,75.006073,NA,32793,NA
"AUS",2019,"Male","35-44",80,77.409668,NA,32796,NA
"AUS",2019,"Male","35-44",82.5,79.951942,NA,32795,NA
"AUS",2019,"Male","35-44",85,82.449303,NA,32792,NA
"AUS",2019,"Male","35-44",87.5,84.945869,NA,32794,NA
"AUS",2019,"Male","35-44",90,87.453751,NA,32796,NA
"AUS",2019,"Male","35-44",92.5,89.980873,NA,32793,NA
"AUS",2019,"Male","35-44",95,92.536407,NA,32795,NA
"AUS",2019,"Male","35-44",97.5,95.267906,NA,32785,NA
"AUS",2019,"Male","35-44",99,97.618027,NA,19676,NA
"AUS",2019,"Male","35-44",99.9,99.163361,NA,11806,NA
"AUS",2019,"Male","35-44",100,99.916939,NA,1316,NA
"AUS",2019,"Male","45-55",2.5,3.2069111,NA,28986,NA
"AUS",2019,"Male","45-55",5,5.8259282,NA,28988,NA
"AUS",2019,"Male","45-55",7.5,8.228323,NA,28991,NA
"AUS",2019,"Male","45-55",10,10.94215,NA,28989,NA
"AUS",2019,"Male","45-55",12.5,13.48237,NA,28990,NA
"AUS",2019,"Male","45-55",15,15.84319,NA,28989,NA
"AUS",2019,"Male","45-55",17.5,17.944469,NA,28990,NA
"AUS",2019,"Male","45-55",20,20.056999,NA,28989,NA
"AUS",2019,"Male","45-55",22.5,22.382891,NA,28990,NA
"AUS",2019,"Male","45-55",25,24.55175,NA,28991,NA
"AUS",2019,"Male","45-55",27.5,26.756571,NA,28991,NA
"AUS",2019,"Male","45-55",30,29.2974,NA,28988,NA
"AUS",2019,"Male","45-55",32.5,31.50136,NA,28990,NA
"AUS",2019,"Male","45-55",35,33.91951,NA,28990,NA
"AUS",2019,"Male","45-55",37.5,36.2803,NA,28991,NA
"AUS",2019,"Male","45-55",40,38.5816,NA,28988,NA
"AUS",2019,"Male","45-55",42.5,41.044559,NA,28991,NA
"AUS",2019,"Male","45-55",45,43.340549,NA,28988,NA
"AUS",2019,"Male","45-55",47.5,45.908421,NA,28991,NA
"AUS",2019,"Male","45-55",50,48.328739,NA,28989,NA
"AUS",2019,"Male","45-55",52.5,50.682232,NA,28990,NA
"AUS",2019,"Male","45-55",55,53.20282,NA,28991,NA
"AUS",2019,"Male","45-55",57.5,55.638988,NA,28988,NA
"AUS",2019,"Male","45-55",60,58.020691,NA,28989,NA
"AUS",2019,"Male","45-55",62.5,60.544231,NA,28992,NA
"AUS",2019,"Male","45-55",65,62.889339,NA,28990,NA
"AUS",2019,"Male","45-55",67.5,65.365631,NA,28989,NA
"AUS",2019,"Male","45-55",70,67.856003,NA,28990,NA
"AUS",2019,"Male","45-55",72.5,70.332527,NA,28988,NA
"AUS",2019,"Male","45-55",75,72.843239,NA,28992,NA
"AUS",2019,"Male","45-55",77.5,75.195221,NA,28990,NA
"AUS",2019,"Male","45-55",80,77.566368,NA,28988,NA
"AUS",2019,"Male","45-55",82.5,80.107697,NA,28991,NA
"AUS",2019,"Male","45-55",85,82.651123,NA,28990,NA
"AUS",2019,"Male","45-55",87.5,85.091721,NA,28988,NA
"AUS",2019,"Male","45-55",90,87.629181,NA,28991,NA
"AUS",2019,"Male","45-55",92.5,90.187714,NA,28989,NA
"AUS",2019,"Male","45-55",95,92.816116,NA,28991,NA
"AUS",2019,"Male","45-55",97.5,95.565376,NA,28978,NA
"AUS",2019,"Male","45-55",99,97.77607,NA,17396,NA
"AUS",2019,"Male","45-55",99.9,99.286034,NA,10436,NA
"AUS",2019,"Male","45-55",100,99.935272,NA,1164,NA
"AUS",2020,"Female","25-34",2.5,4.1210551,NA,26687,NA
"AUS",2020,"Female","25-34",5,7.075851,NA,26691,NA
"AUS",2020,"Female","25-34",7.5,9.8453398,NA,26690,NA
"AUS",2020,"Female","25-34",10,12.27583,NA,26691,NA
"AUS",2020,"Female","25-34",12.5,14.50397,NA,26691,NA
"AUS",2020,"Female","25-34",15,16.885969,NA,26691,NA
"AUS",2020,"Female","25-34",17.5,19.219999,NA,26693,NA
"AUS",2020,"Female","25-34",20,21.46047,NA,26688,NA
"AUS",2020,"Female","25-34",22.5,23.65505,NA,26693,NA
"AUS",2020,"Female","25-34",25,25.84911,NA,26690,NA
"AUS",2020,"Female","25-34",27.5,28.148899,NA,26690,NA
"AUS",2020,"Female","25-34",30,30.5469,NA,26691,NA
"AUS",2020,"Female","25-34",32.5,32.795609,NA,26692,NA
"AUS",2020,"Female","25-34",35,35.004139,NA,26692,NA
"AUS",2020,"Female","25-34",37.5,37.249119,NA,26689,NA
"AUS",2020,"Female","25-34",40,39.393791,NA,26692,NA
"AUS",2020,"Female","25-34",42.5,41.641918,NA,26691,NA
"AUS",2020,"Female","25-34",45,43.78767,NA,26691,NA
"AUS",2020,"Female","25-34",47.5,45.953449,NA,26690,NA
"AUS",2020,"Female","25-34",50,48.048721,NA,26690,NA
"AUS",2020,"Female","25-34",52.5,50.314701,NA,26693,NA
"AUS",2020,"Female","25-34",55,52.508999,NA,26690,NA
"AUS",2020,"Female","25-34",57.5,54.440231,NA,26691,NA
"AUS",2020,"Female","25-34",60,56.876919,NA,26690,NA
"AUS",2020,"Female","25-34",62.5,59.360531,NA,26694,NA
"AUS",2020,"Female","25-34",65,61.683071,NA,26688,NA
"AUS",2020,"Female","25-34",67.5,64.095871,NA,26692,NA
"AUS",2020,"Female","25-34",70,66.511047,NA,26691,NA
"AUS",2020,"Female","25-34",72.5,69.015129,NA,26692,NA
"AUS",2020,"Female","25-34",75,71.582336,NA,26690,NA
"AUS",2020,"Female","25-34",77.5,74.070747,NA,26690,NA
"AUS",2020,"Female","25-34",80,76.645103,NA,26692,NA
"AUS",2020,"Female","25-34",82.5,79.104927,NA,26689,NA
"AUS",2020,"Female","25-34",85,81.638496,NA,26693,NA
"AUS",2020,"Female","25-34",87.5,84.14032,NA,26690,NA
"AUS",2020,"Female","25-34",90,86.712044,NA,26691,NA
"AUS",2020,"Female","25-34",92.5,89.210114,NA,26692,NA
"AUS",2020,"Female","25-34",95,91.849281,NA,26690,NA
"AUS",2020,"Female","25-34",97.5,94.770912,NA,26683,NA
"AUS",2020,"Female","25-34",99,97.339668,NA,16015,NA
"AUS",2020,"Female","25-34",99.9,98.951103,NA,9609,NA
"AUS",2020,"Female","25-34",100,99.845444,NA,1071,NA
"AUS",2020,"Female","35-44",2.5,3.9158089,NA,31056,NA
"AUS",2020,"Female","35-44",5,6.5103011,NA,31060,NA
"AUS",2020,"Female","35-44",7.5,9.0322809,NA,31059,NA
"AUS",2020,"Female","35-44",10,11.41064,NA,31061,NA
"AUS",2020,"Female","35-44",12.5,13.55547,NA,31059,NA
"AUS",2020,"Female","35-44",15,16.057091,NA,31058,NA
"AUS",2020,"Female","35-44",17.5,18.350349,NA,31063,NA
"AUS",2020,"Female","35-44",20,20.54833,NA,31059,NA
"AUS",2020,"Female","35-44",22.5,22.9652,NA,31062,NA
"AUS",2020,"Female","35-44",25,25.351179,NA,31060,NA
"AUS",2020,"Female","35-44",27.5,27.471109,NA,31059,NA
"AUS",2020,"Female","35-44",30,29.75758,NA,31058,NA
"AUS",2020,"Female","35-44",32.5,31.9751,NA,31060,NA
"AUS",2020,"Female","35-44",35,34.32642,NA,31063,NA
"AUS",2020,"Female","35-44",37.5,36.703369,NA,31059,NA
"AUS",2020,"Female","35-44",40,38.93034,NA,31061,NA
"AUS",2020,"Female","35-44",42.5,41.075409,NA,31061,NA
"AUS",2020,"Female","35-44",45,43.52227,NA,31059,NA
"AUS",2020,"Female","35-44",47.5,45.612518,NA,31058,NA
"AUS",2020,"Female","35-44",50,47.903259,NA,31062,NA
"AUS",2020,"Female","35-44",52.5,50.238811,NA,31061,NA
"AUS",2020,"Female","35-44",55,52.722469,NA,31058,NA
"AUS",2020,"Female","35-44",57.5,55.081211,NA,31059,NA
"AUS",2020,"Female","35-44",60,57.498371,NA,31061,NA
"AUS",2020,"Female","35-44",62.5,59.95491,NA,31061,NA
"AUS",2020,"Female","35-44",65,62.27877,NA,31058,NA
"AUS",2020,"Female","35-44",67.5,64.953781,NA,31063,NA
"AUS",2020,"Female","35-44",70,67.395714,NA,31060,NA
"AUS",2020,"Female","35-44",72.5,69.82959,NA,31058,NA
"AUS",2020,"Female","35-44",75,72.418961,NA,31062,NA
"AUS",2020,"Female","35-44",77.5,74.875008,NA,31059,NA
"AUS",2020,"Female","35-44",80,77.29631,NA,31061,NA
"AUS",2020,"Female","35-44",82.5,79.792061,NA,31059,NA
"AUS",2020,"Female","35-44",85,82.400162,NA,31063,NA
"AUS",2020,"Female","35-44",87.5,84.898239,NA,31058,NA
"AUS",2020,"Female","35-44",90,87.388634,NA,31060,NA
"AUS",2020,"Female","35-44",92.5,89.912979,NA,31060,NA
"AUS",2020,"Female","35-44",95,92.518349,NA,31060,NA
"AUS",2020,"Female","35-44",97.5,95.272774,NA,31050,NA
"AUS",2020,"Female","35-44",99,97.677368,NA,18636,NA
"AUS",2020,"Female","35-44",99.9,99.197098,NA,11182,NA
"AUS",2020,"Female","35-44",100,99.922371,NA,1247,NA
"AUS",2020,"Female","45-55",2.5,3.5852499,NA,29035,NA
"AUS",2020,"Female","45-55",5,6.0423412,NA,29037,NA
"AUS",2020,"Female","45-55",7.5,8.3686581,NA,29038,NA
"AUS",2020,"Female","45-55",10,10.80344,NA,29039,NA
"AUS",2020,"Female","45-55",12.5,13.15477,NA,29038,NA
"AUS",2020,"Female","45-55",15,15.43726,NA,29039,NA
"AUS",2020,"Female","45-55",17.5,17.90518,NA,29038,NA
"AUS",2020,"Female","45-55",20,20.124041,NA,29039,NA
"AUS",2020,"Female","45-55",22.5,22.558531,NA,29038,NA
"AUS",2020,"Female","45-55",25,24.891411,NA,29038,NA
"AUS",2020,"Female","45-55",27.5,27.188801,NA,29039,NA
"AUS",2020,"Female","45-55",30,29.432171,NA,29039,NA
"AUS",2020,"Female","45-55",32.5,31.84989,NA,29038,NA
"AUS",2020,"Female","45-55",35,34.078049,NA,29037,NA
"AUS",2020,"Female","45-55",37.5,36.295292,NA,29040,NA
"AUS",2020,"Female","45-55",40,38.5989,NA,29039,NA
"AUS",2020,"Female","45-55",42.5,41.00993,NA,29036,NA
"AUS",2020,"Female","45-55",45,43.284561,NA,29039,NA
"AUS",2020,"Female","45-55",47.5,45.491821,NA,29040,NA
"AUS",2020,"Female","45-55",50,47.93705,NA,29038,NA
"AUS",2020,"Female","45-55",52.5,50.28899,NA,29038,NA
"AUS",2020,"Female","45-55",55,52.769531,NA,29040,NA
"AUS",2020,"Female","45-55",57.5,55.185268,NA,29039,NA
"AUS",2020,"Female","45-55",60,57.78764,NA,29037,NA
"AUS",2020,"Female","45-55",62.5,60.21767,NA,29038,NA
"AUS",2020,"Female","45-55",65,62.687012,NA,29040,NA
"AUS",2020,"Female","45-55",67.5,65.184952,NA,29037,NA
"AUS",2020,"Female","45-55",70,67.661407,NA,29038,NA
"AUS",2020,"Female","45-55",72.5,70.316971,NA,29039,NA
"AUS",2020,"Female","45-55",75,72.849564,NA,29039,NA
"AUS",2020,"Female","45-55",77.5,75.295464,NA,29038,NA
"AUS",2020,"Female","45-55",80,77.82589,NA,29038,NA
"AUS",2020,"Female","45-55",82.5,80.470497,NA,29039,NA
"AUS",2020,"Female","45-55",85,82.986443,NA,29038,NA
"AUS",2020,"Female","45-55",87.5,85.338409,NA,29039,NA
"AUS",2020,"Female","45-55",90,87.825821,NA,29038,NA
"AUS",2020,"Female","45-55",92.5,90.360909,NA,29039,NA
"AUS",2020,"Female","45-55",95,92.862846,NA,29038,NA
"AUS",2020,"Female","45-55",97.5,95.615227,NA,29027,NA
"AUS",2020,"Female","45-55",99,97.848518,NA,17425,NA
"AUS",2020,"Female","45-55",99.9,99.284317,NA,10453,NA
"AUS",2020,"Female","45-55",100,99.928726,NA,1167,NA
"AUS",2020,"Male","25-34",2.5,3.961498,NA,27836,NA
"AUS",2020,"Male","25-34",5,6.7320442,NA,27841,NA
"AUS",2020,"Male","25-34",7.5,9.2503576,NA,27839,NA
"AUS",2020,"Male","25-34",10,11.82606,NA,27842,NA
"AUS",2020,"Male","25-34",12.5,14.22752,NA,27839,NA
"AUS",2020,"Male","25-34",15,16.65819,NA,27840,NA
"AUS",2020,"Male","25-34",17.5,18.96834,NA,27841,NA
"AUS",2020,"Male","25-34",20,21.306339,NA,27840,NA
"AUS",2020,"Male","25-34",22.5,23.70125,NA,27839,NA
"AUS",2020,"Male","25-34",25,25.999439,NA,27842,NA
"AUS",2020,"Male","25-34",27.5,28.05233,NA,27840,NA
"AUS",2020,"Male","25-34",30,30.37582,NA,27840,NA
"AUS",2020,"Male","25-34",32.5,32.407318,NA,27840,NA
"AUS",2020,"Male","25-34",35,34.62162,NA,27842,NA
"AUS",2020,"Male","25-34",37.5,36.710041,NA,27839,NA
"AUS",2020,"Male","25-34",40,38.93803,NA,27841,NA
"AUS",2020,"Male","25-34",42.5,41.156681,NA,27839,NA
"AUS",2020,"Male","25-34",45,43.45454,NA,27840,NA
"AUS",2020,"Male","25-34",47.5,45.629799,NA,27840,NA
"AUS",2020,"Male","25-34",50,47.966301,NA,27840,NA
"AUS",2020,"Male","25-34",52.5,50.11068,NA,27843,NA
"AUS",2020,"Male","25-34",55,52.609661,NA,27840,NA
"AUS",2020,"Male","25-34",57.5,54.877789,NA,27840,NA
"AUS",2020,"Male","25-34",60,57.214809,NA,27839,NA
"AUS",2020,"Male","25-34",62.5,59.708118,NA,27841,NA
"AUS",2020,"Male","25-34",65,62.188881,NA,27839,NA
"AUS",2020,"Male","25-34",67.5,64.609947,NA,27842,NA
"AUS",2020,"Male","25-34",70,66.969109,NA,27840,NA
"AUS",2020,"Male","25-34",72.5,69.413918,NA,27840,NA
"AUS",2020,"Male","25-34",75,71.920891,NA,27839,NA
"AUS",2020,"Male","25-34",77.5,74.384933,NA,27843,NA
"AUS",2020,"Male","25-34",80,76.797318,NA,27838,NA
"AUS",2020,"Male","25-34",82.5,79.35067,NA,27841,NA
"AUS",2020,"Male","25-34",85,81.739037,NA,27841,NA
"AUS",2020,"Male","25-34",87.5,84.341927,NA,27840,NA
"AUS",2020,"Male","25-34",90,86.883324,NA,27839,NA
"AUS",2020,"Male","25-34",92.5,89.609467,NA,27842,NA
"AUS",2020,"Male","25-34",95,92.304314,NA,27839,NA
"AUS",2020,"Male","25-34",97.5,95.020264,NA,27833,NA
"AUS",2020,"Male","25-34",99,97.350288,NA,16703,NA
"AUS",2020,"Male","25-34",99.9,98.935097,NA,10023,NA
"AUS",2020,"Male","25-34",100,99.694069,NA,1118,NA
"AUS",2020,"Male","35-44",2.5,3.3003311,NA,33600,NA
"AUS",2020,"Male","35-44",5,6.100945,NA,33605,NA
"AUS",2020,"Male","35-44",7.5,8.4532213,NA,33605,NA
"AUS",2020,"Male","35-44",10,11.19759,NA,33605,NA
"AUS",2020,"Male","35-44",12.5,13.73344,NA,33605,NA
"AUS",2020,"Male","35-44",15,16.14513,NA,33606,NA
"AUS",2020,"Male","35-44",17.5,18.39183,NA,33604,NA
"AUS",2020,"Male","35-44",20,20.574869,NA,33605,NA
"AUS",2020,"Male","35-44",22.5,22.703569,NA,33605,NA
"AUS",2020,"Male","35-44",25,24.81913,NA,33606,NA
"AUS",2020,"Male","35-44",27.5,26.98974,NA,33604,NA
"AUS",2020,"Male","35-44",30,29.4009,NA,33605,NA
"AUS",2020,"Male","35-44",32.5,31.547251,NA,33604,NA
"AUS",2020,"Male","35-44",35,33.861622,NA,33608,NA
"AUS",2020,"Male","35-44",37.5,36.201019,NA,33604,NA
"AUS",2020,"Male","35-44",40,38.566429,NA,33605,NA
"AUS",2020,"Male","35-44",42.5,41.001732,NA,33604,NA
"AUS",2020,"Male","35-44",45,43.44997,NA,33606,NA
"AUS",2020,"Male","35-44",47.5,45.72654,NA,33605,NA
"AUS",2020,"Male","35-44",50,48.276909,NA,33605,NA
"AUS",2020,"Male","35-44",52.5,50.61232,NA,33603,NA
"AUS",2020,"Male","35-44",55,53.032318,NA,33605,NA
"AUS",2020,"Male","35-44",57.5,55.551159,NA,33606,NA
"AUS",2020,"Male","35-44",60,57.93354,NA,33604,NA
"AUS",2020,"Male","35-44",62.5,60.357361,NA,33605,NA
"AUS",2020,"Male","35-44",65,62.826099,NA,33605,NA
"AUS",2020,"Male","35-44",67.5,65.206642,NA,33607,NA
"AUS",2020,"Male","35-44",70,67.714149,NA,33604,NA
"AUS",2020,"Male","35-44",72.5,70.12265,NA,33605,NA
"AUS",2020,"Male","35-44",75,72.687103,NA,33604,NA
"AUS",2020,"Male","35-44",77.5,74.97863,NA,33606,NA
"AUS",2020,"Male","35-44",80,77.418243,NA,33605,NA
"AUS",2020,"Male","35-44",82.5,79.975578,NA,33605,NA
"AUS",2020,"Male","35-44",85,82.419212,NA,33604,NA
"AUS",2020,"Male","35-44",87.5,85.050583,NA,33606,NA
"AUS",2020,"Male","35-44",90,87.4748,NA,33604,NA
"AUS",2020,"Male","35-44",92.5,89.98233,NA,33606,NA
"AUS",2020,"Male","35-44",95,92.619583,NA,33604,NA
"AUS",2020,"Male","35-44",97.5,95.315773,NA,33596,NA
"AUS",2020,"Male","35-44",99,97.673523,NA,20164,NA
"AUS",2020,"Male","35-44",99.9,99.148956,NA,12097,NA
"AUS",2020,"Male","35-44",100,99.900627,NA,1349,NA
"AUS",2020,"Male","45-55",2.5,3.1079271,NA,29287,NA
"AUS",2020,"Male","45-55",5,5.7828259,NA,29294,NA
"AUS",2020,"Male","45-55",7.5,8.3721199,NA,29291,NA
"AUS",2020,"Male","45-55",10,10.95609,NA,29295,NA
"AUS",2020,"Male","45-55",12.5,13.50249,NA,29292,NA
"AUS",2020,"Male","45-55",15,15.83645,NA,29293,NA
"AUS",2020,"Male","45-55",17.5,18.00605,NA,29295,NA
"AUS",2020,"Male","45-55",20,20.16687,NA,29293,NA
"AUS",2020,"Male","45-55",22.5,22.38858,NA,29294,NA
"AUS",2020,"Male","45-55",25,24.60144,NA,29292,NA
"AUS",2020,"Male","45-55",27.5,26.91712,NA,29294,NA
"AUS",2020,"Male","45-55",30,29.145821,NA,29293,NA
"AUS",2020,"Male","45-55",32.5,31.5737,NA,29293,NA
"AUS",2020,"Male","45-55",35,33.83012,NA,29294,NA
"AUS",2020,"Male","45-55",37.5,36.216259,NA,29293,NA
"AUS",2020,"Male","45-55",40,38.543049,NA,29294,NA
"AUS",2020,"Male","45-55",42.5,40.909599,NA,29293,NA
"AUS",2020,"Male","45-55",45,43.44751,NA,29293,NA
"AUS",2020,"Male","45-55",47.5,45.87257,NA,29293,NA
"AUS",2020,"Male","45-55",50,48.27034,NA,29293,NA
"AUS",2020,"Male","45-55",52.5,50.743679,NA,29295,NA
"AUS",2020,"Male","45-55",55,53.153851,NA,29293,NA
"AUS",2020,"Male","45-55",57.5,55.694141,NA,29293,NA
"AUS",2020,"Male","45-55",60,58.04847,NA,29292,NA
"AUS",2020,"Male","45-55",62.5,60.48996,NA,29294,NA
"AUS",2020,"Male","45-55",65,62.982399,NA,29294,NA
"AUS",2020,"Male","45-55",67.5,65.429337,NA,29294,NA
"AUS",2020,"Male","45-55",70,67.782928,NA,29293,NA
"AUS",2020,"Male","45-55",72.5,70.233788,NA,29293,NA
"AUS",2020,"Male","45-55",75,72.668571,NA,29293,NA
"AUS",2020,"Male","45-55",77.5,75.221977,NA,29293,NA
"AUS",2020,"Male","45-55",80,77.596512,NA,29294,NA
"AUS",2020,"Male","45-55",82.5,80.138908,NA,29293,NA
"AUS",2020,"Male","45-55",85,82.660812,NA,29295,NA
"AUS",2020,"Male","45-55",87.5,85.143059,NA,29293,NA
"AUS",2020,"Male","45-55",90,87.650833,NA,29292,NA
"AUS",2020,"Male","45-55",92.5,90.160591,NA,29295,NA
"AUS",2020,"Male","45-55",95,92.811432,NA,29291,NA
"AUS",2020,"Male","45-55",97.5,95.549019,NA,29284,NA
