percentile,fy,baseline,high_inflation,no_policy,indexed_brackets
0.669,FY2028_29,0.218937401888259,0.220385267941343,0.226882511121689,0.211361649259651
0.669,FY2029_30,0.222543299795814,0.224400449079984,0.230204928757655,0.212680463388473
0.669,FY2030_31,0.226020539822386,0.228253789904015,0.233408803044991,0.213981054706894
0.669,FY2031_32,0.229373712461317,0.231951813727462,0.236498363592084,0.215264002601074
0.669,FY2032_33,0.232607244417856,0.235500780928466,0.239477689095548,0.216529704590156
0.669,FY2033_34,0.235725404453092,0.238906699547472,0.242350712724733,0.217779922513959
0.669,FY2034_35,0.238732309019375,0.242175335458227,0.245121227314111,0.219013636129807
0.67,FY2025_26,0.216369401191531,0.216369401191531,0.216369401191531,0.216369401191531
0.67,FY2026_27,0.217159623175645,0.217653099072115,0.220066924967726,0.214588613755036
0.67,FY2027_28,0.215410111986265,0.216411445504325,0.223632521666081,0.210248405390572
0.67,FY2028_29,0.219141863053293,0.220586799908181,0.227070898424379,0.211581437036482
0.67,FY2029_30,0.222740465818026,0.224593857877333,0.230386594430452,0.212897583053873
0.67,FY2030_31,0.226210670991346,0.228439402953295,0.233583986914611,0.214195543127687
0.67,FY2031_32,0.229557059779505,0.232129945252682,0.236667296928265,0.215475895471921
0.67,FY2032_33,0.23278404993202,0.235671732488179,0.23964059491636,0.21673903680149
0.67,FY2033_34,0.23589590157379,0.239070760545277,0.242507806090993,0.21798672539181
0.67,FY2034_35,0.238896722829113,0.242332783632704,0.245272715613301,0.219217943064274
0.671,FY2025_26,0.216574719062043,0.216574719062043,0.216574719062043,0.216574719062043
0.671,FY2026_27,0.217363375420782,0.217855873619339,0.220264917128296,0.214797459806302
0.671,FY2027_28,0.215617330446169,0.216616680074644,0.22382344949691,0.210465850469048
0.671,FY2028_29,0.21934168799052,0.220783762067797,0.227255013979663,0.211796241049269
0.671,FY2029_30,0.222933161032324,0.224782881063145,0.230564140771131,0.213109779455581
0.671,FY2030_31,0.226396490870129,0.228620807162327,0.233755198429249,0.214405167949173
0.671,FY2031_32,0.229736249633683,0.232304037583807,0.236832399642477,0.215682983598455
0.671,FY2032_33,0.232956846319848,0.235838807662003,0.239799806791202,0.216943622332353
0.671,FY2033_34,0.236062532613161,0.239231101403074,0.242661337310706,0.218188838942704
0.671,FY2034_35,0.239057408498709,0.242486661615234,0.245420768862783,0.219417617268165
0.672,FY2025_26,0.216787024439381,0.216787024439381,0.216787024439381,0.216787024439381
0.672,FY2026_27,0.217574061890399,0.218065549117413,0.220469647482527,0.215013413437659
0.672,FY2027_28,0.215831601094952,0.216828899316866,0.22402087510369,0.210690695775115
0.672,FY2028_29,0.219548313495614,0.220987427367434,0.227445395471254,0.212018355407239
0.672,FY2029_30,0.223132414171277,0.224978337204831,0.230747729480476,0.213329197458613
0.672,FY2030_31,0.226588634687827,0.228808385033427,0.233932236721771,0.214621926854347
0.672,FY2031_32,0.229921537789612,0.232484054734575,0.237003121236038,0.21589711947828
0.672,FY2032_33,0.233135523422962,0.236011568843162,0.239964437064646,0.217155170446599
0.672,FY2033_34,0.236234834544804,0.239396899081729,0.242820093601394,0.218397830949005
0.672,FY2034_35,0.239223562724016,0.24264577646999,0.245573860753514,0.219624086910072
0.673,FY2025_26,0.216990692440374,0.216990692440374,0.216990692440374,0.216990692440374
0.673,FY2026_27,0.217776176846889,0.218266694232461,0.220666048640669,0.215220581268061
0.673,FY2027_28,0.216037154412802,0.217032484687041,0.224210268698813,0.210906393533663
0.673,FY2028_29,0.219746532702798,0.221182806801383,0.227628031532124,0.212231433322866
0.673,FY2029_30,0.223323560947732,0.22516584146006,0.230923849114874,0.2135396887171
0.673,FY2030_31,0.226772961376791,0.228988331535567,0.234102072434787,0.214829867197017
0.673,FY2031_32,0.230099287730753,0.232656748114747,0.237166897237017,0.216102543510078
0.673,FY2032_33,0.233306931273629,0.236177301453692,0.240122369563179,0.217358111992794
0.673,FY2033_34,0.236400126589806,0.239555951491067,0.242972391092748,0.21859832037928
0.673,FY2034_35,0.239382957174355,0.242798417937685,0.245720724293874,0.219822156595166
0.674,FY2025_26,0.217203873954363,0.217203873954363,0.217203873954363,0.217203873954363
0.674,FY2026_27,0.217987732772289,0.218477235014264,0.220871623871131,0.215437426091596
0.674,FY2027_28,0.216252309308471,0.217245579710454,0.224408509036771,0.211132166725853
0.674,FY2028_29,0.219954010904986,0.221387312582009,0.22781919868541,0.21245446429695
0.674,FY2029_30,0.223523636359678,0.225362104205383,0.231108195453626,0.213760012208993
0.674,FY2030_31,0.226965898128909,0.229176683498448,0.234279841324616,0.215047520617553
0.674,FY2031_32,0.230285340529324,0.2328375081559,0.237338323360285,0.216317563080628
0.674,FY2032_33,0.233486345737053,0.236350775581478,0.240287679228819,0.217570533118636
0.674,FY2033_34,0.236573139572857,0.239722433379538,0.243131802535023,0.218808174848694
0.674,FY2034_35,0.239549797080865,0.242958189423741,0.245874447960485,0.220029478290954
0.675,FY2025_26,0.217398195537613,0.217398195537613,0.217398195537613,0.217398195537613
0.675,FY2026_27,0.218180572580958,0.218669149487959,0.221059012090273,0.215635086895482
0.675,FY2027_28,0.216448429690524,0.217439822454852,0.224589211273166,0.211337966015579
0.675,FY2028_29,0.220143133742068,0.221573725964349,0.227993453493892,0.212657763969546
0.675,FY2029_30,0.223706011323113,0.225541003804558,0.231276232877427,0.213960843927329
0.675,FY2030_31,0.227141765981787,0.22934837217328,0.234441883199062,0.215245918482766
0.675,FY2031_32,0.230454933444346,0.23300227655785,0.237494583605653,0.216513560109626
0.675,FY2032_33,0.233649887603034,0.236508902646689,0.240438364132741,0.217764161584431
0.675,FY2033_34,0.236730846290293,0.239874186801045,0.243277111024823,0.218999463727291
0.675,FY2034_35,0.239701876846955,0.24310382610465,0.246014571865788,0.220218458467582
0.676,FY2025_26,0.217607137035974,0.217607137035974,0.217607137035974,0.217607137035974
0.676,FY2026_27,0.218387920822431,0.218875502776258,0.22126049858821,0.215847618842992
0.676,FY2027_28,0.216659305321528,0.217648679182867,0.224783508763945,0.211559248753389
0.676,FY2028_29,0.220346485363094,0.221774164282982,0.228180818480178,0.212876359029849
0.676,FY2029_30,0.223902107389676,0.225733363035491,0.231456912709911,0.214176785355171
0.676,FY2030_31,0.227330865370951,0.229532977961124,0.234616116403,0.215459242944907
0.676,FY2031_32,0.230637285796481,0.233179441421424,0.237662600195757,0.216724303107023
0.676,FY2032_33,0.23382573365138,0.236678926508085,0.240600385916834,0.217972357818179
0.676,FY2033_34,0.236900418178765,0.240037357493363,0.243433351896658,0.219205144353423
0.676,FY2034_35,0.239865398436611,0.243260419859274,0.246165238087423,0.220421656695
0.677,FY2025_26,0.217801212841777,0.217801212841777,0.217801212841777,0.217801212841777
0.677,FY2026_27,0.218580516727798,0.219067174517012,0.221447649799206,0.216045029645993
0.677,FY2027_28,0.216855177651018,0.217842676249533,0.224963982448608,0.211764787748694
0.677,FY2028_29,0.220535368998089,0.221960341890147,0.228354852891618,0.213079401569534
0.677,FY2029_30,0.224084251685717,0.225912036362905,0.231624737600403,0.214377363062057
0.677,FY2030_31,0.227506510786613,0.229704449484554,0.234777953327293,0.215657389877002
0.677,FY2031_32,0.230806664210813,0.233344001424716,0.237818662803561,0.216920052239473
0.677,FY2032_33,0.233989068670022,0.236836853574583,0.240750880234871,0.218165741383179
0.677,FY2033_34,0.237057925429144,0.240188918977527,0.243578476600647,0.21939619129033
0.677,FY2034_35,0.240017285852597,0.243405872339277,0.246305184764366,0.220610397849979
0.678,FY2025_26,0.218013594438017,0.218013594438017,0.218013594438017,0.218013594438017
0.678,FY2026_27,0.218791278835119,0.219276925289845,0.221652453652861,0.216261060805997
0.678,FY2027_28,0.217069525224248,0.218054971679733,0.225161478932363,0.211989713775573
0.678,FY2028_29,0.220742068682977,0.222164080306846,0.228545302731305,0.213301595667889
0.678,FY2029_30,0.224283576357741,0.226107562674516,0.231808392219195,0.214596859837466
0.678,FY2030_31,0.227698723585093,0.229892094697232,0.234955055177623,0.215874226599921
0.678,FY2031_32,0.230992018886299,0.233524083202718,0.237989445687196,0.217134264995363
0.678,FY2032_33,0.234167809919286,0.23700967677804,0.240915569611568,0.218377365444465
0.678,FY2033_34,0.237230289218212,0.240354776178542,0.243737289885794,0.219605258326012
0.678,FY2034_35,0.240183499728266,0.243565044317219,0.246458331616002,0.220816941615724
0.679,FY2025_26,0.218202973057146,0.218202973057146,0.218202973057146,0.218202973057146
0.679,FY2026_27,0.218979213371614,0.21946395802914,0.221835075272079,0.216453693705905
0.679,FY2027_28,0.21726065688608,0.218244273465437,0.225337584640385,0.212190278142404
0.679,FY2028_29,0.220926380796605,0.222345751886216,0.228715125014836,0.213499724000429
0.679,FY2029_30,0.224461312243593,0.226281911599056,0.231972155269851,0.214792582993174
0.679,FY2030_31,0.22787011788196,0.230059416121934,0.235112975187899,0.216067577812503
0.679,FY2031_32,0.231157297861099,0.233684660385734,0.238141731135872,0.217325276441874
0.679,FY2032_33,0.234327191765766,0.237163781560205,0.241062421538931,0.218566068576989
0.679,FY2033_34,0.237383984345001,0.240502669443575,0.243878902159047,0.219791681383491
0.679,FY2034_35,0.240331711036645,0.243706976433373,0.246594891185194,0.221001114697757
0.68,FY2025_26,0.21839416903416,0.21839416903416,0.21839416903416,0.21839416903416
0.68,FY2026_27,0.219168951407962,0.219652785614258,0.222019449406134,0.216648175193161
0.68,FY2027_28,0.217453622728742,0.2184353918717,0.225515380333784,0.212392767210319
0.68,FY2028_29,0.221112461647774,0.222529166863435,0.228886576985326,0.21369975365683
0.68,FY2029_30,0.224640753758702,0.22645793365013,0.232137489860488,0.214990184391642
0.68,FY2030_31,0.228043156951497,0.23022834323429,0.235272410665852,0.216262784505669
0.68,FY2031_32,0.231324162923333,0.233846778535787,0.238295477980571,0.217518120915578
0.68,FY2032_33,0.234488103108325,0.237319365197492,0.241210682719933,0.218756582585141
0.68,FY2033_34,0.237539154395685,0.240651981955367,0.244021873403986,0.219979893436025
0.68,FY2034_35,0.240481344643862,0.243850270590563,0.246732761238173,0.221187055183124
0.681,FY2025_26,0.218607859048811,0.218607859048811,0.218607859048811,0.218607859048811
0.681,FY2026_27,0.219381011956515,0.219863828597799,0.222225514994031,0.216865537255428
0.681,FY2027_28,0.217669290832167,0.218648995189468,0.225714093533299,0.212619078938029
0.681,FY2028_29,0.221320434746545,0.222734160450545,0.229078200128543,0.213923316625436
0.681,FY2029_30,0.224841306409397,0.22665466453987,0.232322275919521,0.215211033419915
0.681,FY2030_31,0.228236553914559,0.230417144472044,0.235450603586809,0.216480957093679
0.681,FY2031_32,0.231510659512593,0.234027969742845,0.238467313005602,0.217733653371095
0.681,FY2032_33,0.234667945528055,0.237493253112135,0.241376386697784,0.218969510397895
0.681,FY2033_34,0.237712580065627,0.240818860952145,0.244181665089473,0.220190248470119
0.681,FY2034_35,0.240648582512658,0.244010423178642,0.246886851580977,0.221394871402182
0.682,FY2025_26,0.218821901196665,0.218821901196665,0.218821901196665,0.218821901196665
0.682,FY2026_27,0.219593421953126,0.220075219352583,0.222431920151075,0.217083257501954
0.682,FY2027_28,0.217885314328429,0.218862950497575,0.225913134186186,0.212845763597876
0.682,FY2028_29,0.221528750557791,0.222939491840283,0.229270139041645,0.214147247996583
0.682,FY2029_30,0.225042189544639,0.226851719616394,0.232507366481818,0.215432246378512
0.682,FY2030_31,0.22843026957053,0.230606256829553,0.235629090146401,0.216699489201589
0.682,FY2031_32,0.231697463423847,0.234209459529322,0.238639431192287,0.217949540995918
0.682,FY2032_33,0.234848084304578,0.237667427571326,0.241542363734124,0.219182789087844
0.682,FY2033_34,0.237886291518397,0.240986014943691,0.244341720090766,0.220400950141806
0.682,FY2034_35,0.240816095967596,0.244170839677246,0.247041195844519,0.221603030075197
0.683,FY2025_26,0.219016380963706,0.219016380963706,0.219016380963706,0.219016380963706
0.683,FY2026_27,0.219786418739376,0.220267290050608,0.222619460910035,0.217281079207861
0.683,FY2027_28,0.218081594358552,0.219057351361587,0.226093983519802,0.213051730414603
0.683,FY2028_29,0.221718027346724,0.223126056968894,0.229444535698942,0.214350713161414
0.683,FY2029_30,0.225224712966947,0.227030764845387,0.23267554069329,0.215633241580091
0.683,FY2030_31,0.228606280585291,0.230778085264287,0.235791263927956,0.216898048568813
0.683,FY2031_32,0.231867194392759,0.234374362057857,0.238795818638337,0.218145697572572
0.683,FY2032_33,0.235011759298707,0.237825683356869,0.241693171300229,0.219376575173211
0.683,FY2033_34,0.238044126613989,0.241137891897187,0.24448714686618,0.220592394735478
0.683,FY2034_35,0.24096829953133,0.244316594910928,0.247181433815024,0.221792164087546
0.684,FY2025_26,0.219207635465835,0.219207635465835,0.219207635465835,0.219207635465835
0.684,FY2026_27,0.219976214854562,0.220456175435874,0.222803891481037,0.217475620225926
0.684,FY2027_28,0.218274619268085,0.219248528269219,0.226271833636487,0.21325428146445
0.684,FY2028_29,0.221904165157266,0.223309528089462,0.229616040150903,0.21455080404692
0.684,FY2029_30,0.225404209409128,0.227206840776835,0.232840925892867,0.215830903464373
0.684,FY2030_31,0.22877937262211,0.230947064085254,0.235950748209129,0.217093315014774
0.684,FY2031_32,0.232034110532411,0.234536529832298,0.238949612544966,0.218338601075994
0.684,FY2032_33,0.235172719896249,0.237981314618328,0.241841477863998,0.219567147497727
0.684,FY2033_34,0.238199344162246,0.241287250113559,0.244630161874636,0.220780664399748
0.684,FY2034_35,0.241117978941414,0.244459932930478,0.247319346070045,0.221978161489321
0.685,FY2025_26,0.219427795248966,0.219427795248966,0.219427795248966,0.219427795248966
0.685,FY2026_27,0.220194695837197,0.220673608045272,0.223016195997074,0.217699563233127
0.685,FY2027_28,0.218496817029436,0.219468598730597,0.226476563160148,0.213487445100917
0.685,FY2028_29,0.222118434936775,0.223520728148365,0.229813464956749,0.2147811357017
0.685,FY2029_30,0.225610834075964,0.227409527973479,0.233031306612101,0.216058439010426
0.685,FY2030_31,0.228978624952714,0.231141581548444,0.236134336173675,0.217318093087535
0.685,FY2031_32,0.232226253570602,0.234723206860311,0.239126650119262,0.218560659082504
0.685,FY2032_33,0.235358007300484,0.238160467236383,0.242012198764959,0.219786522002217
0.685,FY2033_34,0.238378020540486,0.241459181608813,0.244794791480192,0.220997388231052
0.685,FY2034_35,0.241290280174046,0.244624934365464,0.247478101716675,0.222192269639361
0.686,FY2025_26,0.219621184384595,0.219621184384595,0.219621184384595,0.219621184384595
0.686,FY2026_27,0.220386610308508,0.220864601621807,0.223202685038183,0.21789627556622
0.686,FY2027_28,0.218691996332375,0.219661909405681,0.226656398301044,0.213692256867514
0.686,FY2028_29,0.2223066502723,0.223706247030404,0.229986883607564,0.214983459845522
0.686,FY2029_30,0.225792333917358,0.227587569127067,0.233198537712212,0.216258307042409
0.686,FY2030_31,0.22915364890777,0.231312446379143,0.236295600493937,0.217515538945183
0.686,FY2031_32,0.232395032697946,0.234887184624898,0.239282160553459,0.218755715624294
0.686,FY2032_33,0.235520764414606,0.238317835532531,0.242162160610857,0.219979221346299
0.686,FY2033_34,0.238534970505888,0.24161020684504,0.244939402710566,0.221187759214392
0.686,FY2034_35,0.241441630188899,0.24476987221213,0.247617553240662,0.222380342998986
0.687,FY2025_26,0.219838319127815,0.219838319127815,0.219838319127815,0.219838319127815
0.687,FY2026_27,0.220602089318289,0.221079046663211,0.223412072447266,0.218117141551247
0.687,FY2027_28,0.218911141051583,0.219878956054446,0.226858314799678,0.213922216788497
0.687,FY2028_29,0.222517975941738,0.223914545157818,0.230181595756681,0.215210626696819
0.687,FY2029_30,0.225996119519516,0.22778747136067,0.233386302561891,0.216482716204077
0.687,FY2030_31,0.229350163471086,0.23150429113308,0.236476665922749,0.2177372285218
0.687,FY2031_32,0.232584535651963,0.235071296672822,0.239456765595708,0.218974722508919
0.687,FY2032_33,0.235703505932462,0.23849452655741,0.242330535772139,0.220195581600766
0.687,FY2033_34,0.238711191834583,0.241779775966805,0.245101770272072,0.221401505216458
0.687,FY2034_35,0.241611563967775,0.244932606494054,0.247774127552625,0.222591509259776
0.688,FY2025_26,0.220044765000054,0.220044765000054,0.220044765000054,0.220044765000054
0.688,FY2026_27,0.22080696096372,0.221282935239326,0.223611152362636,0.218327134987813
0.688,FY2027_28,0.219119497954916,0.220085318168847,0.227050291574384,0.214140856494716
0.688,FY2028_29,0.222718898702909,0.224112589413481,0.230366722829686,0.215426610827522
