year,scenario,category,value,nominal_gdp,applied_excess_cost,raw_value,raw_share_gdp,share_gdp
2028,central,Education,162296.036338484,3185558.58310627,0.00593859491011437,170566.786540488,0.05354376072223,0.0509474342111226
2028,central,Environmental Protection,23356.6537195665,3185558.58310627,0.0063,24546.9295440873,0.00770569082429222,0.0073320433795919
2028,central,General public services excl interest,70628.1271401292,3185558.58310627,-5.0546244349357e-05,74227.399248002,0.0233012193345451,0.0221713477550487
2028,central,Health,239220.997744079,3185558.58310627,0.00910268661889169,251411.91232248,0.0789223948527501,0.0750954633239902
2028,central,Housing and community amenities,15290.9289518517,3185558.58310627,-0.00101962331192672,16070.168276302,0.00504469400171315,0.00480007777378289
2028,central,Public order and safety,59428.2194146558,3185558.58310627,0.00696464273366845,62456.734274399,0.019606211169878,0.0186555098153953
2028,central,"Recreation, culture and religion",22222.7649346791,3185558.58310627,0.00288135706454181,23355.2567793305,0.00733160485673963,0.00697609676762228
2028,central,Social Protection,348899.827882141,3185558.58310627,-0.00087846548867341,366680.073087373,0.115106994117754,0.109525478430199
2028,central,Transport,52805.4503496514,3185558.58310627,0.00499739948807559,55496.4630139129,0.0174212658678522,0.0165765120847849
2029,central,Defence,64475.0239148114,3331215.46961326,,69406.9176687462,0.020835313206805,0.0193548044258742
2029,central,Economic affairs,50959.0408836149,3331215.46961326,-0.00606666666666667,54857.0553422443,0.0164675794293826,0.0152974316277209
2029,central,Education,165485.916274563,3331215.46961326,0.0058112395430731,178144.445225511,0.0534773108646115,0.0496773378318201
2029,central,Environmental Protection,23994.5192752213,3331215.46961326,0.00606666666666667,25829.934177874,0.00775390676871249,0.00720293223122159
2029,central,General public services excl interest,72130.2493396216,3331215.46961326,-4.86741612253067e-05,77647.7149346382,0.0233091241449034,0.0216528321261655
2029,central,Health,247554.55933545,3331215.46961326,0.00904332785522903,266490.772318601,0.0799980591917518,0.0743135836134281
2029,central,Housing and community amenities,15602.0395502781,3331215.46961326,-0.000981859485559068,16795.4877529237,0.00504184971105264,0.00468358762517679
2029,central,Public order and safety,61094.2065828165,3331215.46961326,0.00679928559538443,65767.4911750877,0.0197427911148368,0.0183399144066503
2029,central,"Recreation, culture and religion",22757.3865856684,3331215.46961326,0.00277464013622545,24498.1693871766,0.00735412332544817,0.00683155646737868
2029,central,Social Protection,357709.416540385,3331215.46961326,-0.000753337137241061,385071.714838873,0.115594958762478,0.107381050491433
2029,central,Transport,54182.1168556909,3331215.46961326,0.00481231061814687,58326.6743520731,0.0175091268890045,0.0162649691531305
2030,central,Defence,68304.8602041662,3508707.86516854,,75540.4722065078,0.0215294276723375,0.0194672405993781
2030,central,Economic affairs,51977.2911930131,3508707.86516854,-0.00583333333333333,57483.3051264467,0.0163830410895965,0.0148137984666661
2030,central,Education,169611.354305742,3508707.86516854,0.00568388417603183,187578.479152785,0.0534608426694352,0.0483401185916614
2030,central,Environmental Protection,24749.7353220745,3508707.86516854,0.00583333333333333,27371.5031057418,0.0078010208195053,0.00705380335814468
2030,central,General public services excl interest,73982.7003486736,3508707.86516854,-4.68020781012565e-05,81819.7724546474,0.0233190609189452,0.0210854545866046
2030,central,Health,257026.186323377,3508707.86516854,0.00898396909156638,284253.264354408,0.081013659522992,0.0732538006013307
2030,central,Housing and community amenities,15988.9405956631,3508707.86516854,-0.000944095659191412,17682.6673690274,0.00503965221629475,0.0045569312721608
2030,central,Public order and safety,63065.3003156339,3508707.86516854,0.00663392845710041,69745.8797433808,0.0198779386667549,0.0179739387658039
2030,central,"Recreation, culture and religion",23402.7016644361,3508707.86516854,0.00266792320790908,25881.7766313458,0.00737644102214324,0.0066698917560958
2030,central,Social Protection,367976.259244879,3508707.86516854,-0.000628208785808713,406956.405460105,0.115984693254181,0.104875148740034
2030,central,Transport,55823.0974486339,3508707.86516854,0.00462722174821814,61736.5020394625,0.0175952243423654,0.0159098732621197
2031,central,Defence,73609.3362258507,3663091.01123596,,81406.8574430551,0.02222354213787,0.0200948696060419
2031,central,Economic affairs,53989.7290378401,3663091.01123596,-0.0056,59708.9228149989,0.0163001472340849,0.0147388445638492
2031,central,Education,177133.948947461,3663091.01123596,0.00555652880899055,195897.950852968,0.0534788653222326,0.0483564149523258
2031,central,Environmental Protection,25988.5261271678,3663091.01123596,0.0056,28741.5204383608,0.00784624797751426,0.00709469845205921
2031,central,General public services excl interest,77263.0704044231,3663091.01123596,-4.49299949772062e-05,85447.6358641137,0.0233266483420741,0.0210923152516361
2031,central,Health,271523.616947603,3663091.01123596,0.00892461032790372,300286.424393997,0.0819762390486384,0.0741241798565057
2031,central,Housing and community amenities,16683.9462968374,3663091.01123596,-0.000906331832823755,18451.2958194188,0.00503708364406518,0.0045546087295298
2031,central,Public order and safety,66277.3254044192,3663091.01123596,0.0064685713188164,73298.1583253256,0.020009920064911,0.0180932783818704
2031,central,"Recreation, culture and religion",24502.096292272,3663091.01123596,0.00256120627959272,27097.6313901401,0.00739747696877375,0.00668891278352507
2031,central,Social Protection,385163.412867081,3663091.01123596,-0.000503080434376364,425964.213932682,0.116285457452764,0.105147104367774
2031,central,Transport,58551.7784586706,3663091.01123596,0.00444213287828942,64754.2353513086,0.017677484712415,0.0159842543576101
2032,central,Defence,79248.3679280882,3824267.01573034,,87643.2382262268,0.0229176566034025,0.0207224986127057
2032,central,Economic affairs,56092.8683639216,3824267.01573034,-0.00536666666666667,62034.8500965041,0.0162213699622271,0.0146676129394718
2032,central,Education,185257.387430537,3824267.01573034,0.00542917344194928,204881.914470168,0.0535741656185168,0.0484425869502624
2032,central,Environmental Protection,27283.2140894839,3824267.01573034,0.00536666666666667,30173.3561780301,0.00788997108567948,0.00713423356090461
2032,central,General public services excl interest,80689.1062201163,3824267.01573034,-4.30579118531559e-05,89236.5955741591,0.0233343004573432,0.0210992344122987
2032,central,Health,286686.989044348,3824267.01573034,0.00886525156424107,317056.069848321,0.0829063631132911,0.0749652123832147
2032,central,Housing and community amenities,17409.8143171925,3824267.01573034,-0.000868568006456099,19254.0558697773,0.00503470489654088,0.00455245782932542
2032,central,Public order and safety,69641.9308336186,3824267.01573034,0.00630321418053238,77019.1802577414,0.020139592748346,0.0182105304224733
2032,central,"Recreation, culture and religion",25650.5157044249,3824267.01573034,0.00245448935127636,28367.7041847531,0.00741781472582024,0.00670730249716267
2032,central,Social Protection,403031.162160658,3824267.01573034,-0.000377952082944016,445724.714354905,0.116551671868493,0.105387819548915
2032,central,Transport,61402.9352261938,3824267.01573034,0.00425704400836069,67907.4184177802,0.0177569762096781,0.0160561317956161
2033,central,Defence,85241.1267451894,3992534.76442247,,94270.8168423078,0.023611771068935,0.0213501276193696
2033,central,Economic affairs,58291.0440742163,3992534.76442247,-0.00513333333333333,64465.881075152,0.0161466048209795,0.0146000091454803
2033,central,Education,193874.800592546,3992534.76442247,0.00530181807490801,214412.180069292,0.0537032719113485,0.0485593268517452
2033,central,Environmental Protection,28635.8445083311,3992534.76442247,0.00513333333333333,31669.2722849541,0.0079321218608187,0.00717234694197418
2033,central,General public services excl interest,84266.9491324822,3992534.76442247,-4.11858287291057e-05,93193.4434803399,0.0233419241106647,0.0211061278372291
2033,central,Health,302658.685434877,3992534.76442247,0.00880589280057841,334719.666313833,0.0838363811622943,0.0758061490489382
2033,central,Housing and community amenities,18167.8732293068,3992534.76442247,-0.000830804180088442,20092.4168298949,0.0050324964002665,0.00455046087292739
2033,central,Public order and safety,73165.3878320971,3992534.76442247,0.00613785704224836,80915.8810879432,0.0202667943705802,0.0183255480914217
2033,central,"Recreation, culture and religion",26849.897109456,3992534.76442247,0.00234777242295999,29694.1374344654,0.00743741487214343,0.00672502525180638
2033,central,Social Protection,421778.88092547,3992534.76442247,-0.000252823731511667,466458.400421397,0.116832645911568,0.105641880612774
2033,central,Transport,64381.182415074,3992534.76442247,0.00407195513843196,71201.1547393719,0.01783357163821,0.0161253905636027
2034,central,Defence,91607.8234978866,4168206.29405706,,101311.945067398,0.0243058855344675,0.0219777566260334
2034,central,Economic affairs,60588.945996982,4168206.29405706,-0.0049,67007.202378074,0.0160757883969446,0.0145359758425029
2034,central,Education,202950.931060138,4168206.29405706,0.00517446270786674,224449.755423086,0.0538480438799543,0.0486902318989107
2034,central,Environmental Protection,30048.6288476898,4168206.29405706,0.0049,33231.7144860232,0.00797266549244557,0.0072090071190892
2034,central,General public services excl interest,88003.2552039219,4168206.29405706,-3.93137456050554e-05,97325.5407293638,0.0233495018872095,0.0211129797796705
2034,central,Health,319585.598167555,4168206.29405706,0.00874653403691576,353439.666281666,0.0847941875587091,0.076672212367035
2034,central,Housing and community amenities,18959.5628746592,4168206.29405706,-0.000793040353720786,20967.971065306,0.00503045424963772,0.00454861432882805
2034,central,Public order and safety,76854.4825311854,4168206.29405706,0.00597249990396435,84995.7658099187,0.0203914489383848,0.0184382626744657
2034,central,"Recreation, culture and religion",28102.339127495,4168206.29405706,0.00224105549464363,31079.2520686385,0.00745626532759442,0.00674207012439925
2034,central,Social Protection,441630.502933051,4168206.29405706,-0.000127695380079319,488412.927464354,0.117175804892556,0.105952170256717
2034,central,Transport,67491.514215466,4168206.29405706,0.00388686626850324,74640.9675465168,0.0179072153057631,0.0161919803037805
2035,central,Defence,98369.7627434426,4351607.37099557,,108790.184274889,0.025,0.0226053856326972
2035,central,Economic affairs,62991.5575413464,4351607.37099557,-0.00466666666666667,69664.3253126295,0.0160088719807209,0.0144754689867471
2035,central,Education,212522.511728006,4351607.37099557,0.00504710734082546,235035.264583814,0.054011137620176,0.0488377037745903
2035,central,Environmental Protection,31523.8799528854,4351607.37099557,0.00466666666666667,34863.2406289148,0.00801157771293568,0.00724419214908934
2035,central,General public services excl interest,91905.0553097945,4351607.37099557,-3.74416624810052e-05,101640.662985262,0.0233570389789115,0.0211197949342494
2035,central,Health,337414.574281018,4351607.37099557,0.0086871752732531,373157.286236437,0.0857515980700863,0.0775379177197742
2035,central,Housing and community amenities,19786.405889206,4351607.37099557,-0.000755276527353129,21882.4025065362,0.00502857924462285,0.00454691892037107
2035,central,Public order and safety,80716.351696756,4351607.37099557,0.00580714276568033,89266.7271953161,0.0205135067539178,0.01854862923405
2035,central,"Recreation, culture and religion",29410.0497092604,4351607.37099557,0.00213433856632727,32525.489928737,0.00747436226565996,0.00675843365494895
2035,central,Social Protection,462448.618784017,4351607.37099557,-2.56702864697041e-06,511436.330149479,0.117528142258034,0.106270759137495
2035,central,Transport,70739.1665876871,4351607.37099557,0.00370177739857451,78232.6474507998,0.0179778736409534,0.0162558706603862
2036,central,Defence,102698.032304154,4543078.09531938,,113576.952382984,0.025,0.0226053856326972
2036,central,Economic affairs,65504.1219384832,4543078.09531938,-0.00443333333333333,72443.04853147,0.015945807448502,0.0144184450639249
2036,central,Education,222506.743070518,4543078.09531938,0.00491975197378419,246077.136977346,0.0541652887787408,0.0489770896299937
2036,central,Environmental Protection,33063.9737630467,4543078.09531938,0.00443333333333333,36566.4783387082,0.0080488333177415,0.00727787924163394
2036,central,General public services excl interest,95979.67521684,4543078.09531938,-3.55695793569549e-05,106146.912041628,0.0233645360732383,0.0211265739225847
2036,central,Health,356482.391272616,4543078.09531938,0.00862781650959045,394244.978901165,0.0867792652094944,0.078467150199309
2036,central,Housing and community amenities,20649.9915253639,4543078.09531938,-0.000717512700985473,22837.468757329,0.00502687127057268,0.00454537454388888
2036,central,Public order and safety,84758.386614996,4543078.09531938,0.00564178562739631,93736.9394977258,0.0206329139695619,0.0186565990803285
2036,central,"Recreation, culture and religion",30775.3159096997,4543078.09531938,0.0020276216380109,34035.3803400562,0.00749170047838755,0.00677411113434451
2036,central,Social Protection,484777.471897148,4543078.09531938,0.000122561322785378,536130.50422368,0.118010409016751,0.106706832179839
2036,central,Transport,74129.5364068114,4543078.09531938,0.00351668852864579,81982.1630244475,0.0180455104016177,0.0163170288626967
2037,central,Defence,107216.745725537,4742973.53151343,,118574.338287836,0.025,0.0226053856326972
2037,central,Economic affairs,68130.8305962008,4742973.53151343,-0.0042,75348.0074430294,0.0158862382305951,0.01436458165822
2037,central,Education,232907.236419551,4742973.53151343,0.00479239660674292,257579.366488074,0.0543075698771364,0.0491057423938928
2037,central,Environmental Protection,34670.377281116,4742973.53151343,0.0042,38343.0500196461,0.00808417963222562,0.00730983992441826
2037,central,General public services excl interest,100232.368175022,4742973.53151343,-3.36974962329046e-05,110850.097631206,0.0233714350068986,0.0211328120448185
2037,central,Health,376278.603790069,4742973.53151343,0.00856845774592779,416138.226863299,0.087737834524772,0.0793339033604099
2037,central,Housing and community amenities,21551.4811873978,4742973.53151343,-0.000679748874617816,23834.4542508323,0.00502521342201693,0.00454387549165195
2037,central,Public order and safety,88985.6284235636,4742973.53151343,0.0054764284891123,98411.9778682869,0.0207490042300288,0.0187615696845707
2037,central,"Recreation, culture and religion",32199.6776183346,4742973.53151343,0.00192090470969454,35610.6263143769,0.00750808033773993,0.0067889220558353
2037,central,Social Protection,507787.06961508,4742973.53151343,0.000247689674217727,561577.534957643,0.118401996390321,0.107060911523377
2037,central,Transport,77666.0742447462,4742973.53151343,0.00333159965871706,85893.3303623974,0.0181095951288157,0.0163749752615558
2038,central,Defence,111934.282537461,4951664.36690002,,123791.609172501,0.025,0.0226053856326972
2038,central,Economic affairs,70878.7905927936,4951664.36690002,-0.00396666666666667,78387.0619865384,0.0158304473361575,0.0143141346708778
2038,central,Education,243761.986391094,4951664.36690002,0.00466504123970164,269583.97254514,0.0544431028781364,0.0492282934240352
2038,central,Environmental Protection,36346.5584835236,4951664.36690002,0.00396666666666667,40196.7910148707,0.00811783433537435,0.0073402710261395
2038,central,General public services excl interest,104673.438606241,4951664.36690002,-3.18254131088544e-05,115761.615735099,0.0233783243688569,0.0211390415121717
2038,central,Health,397148.001807028,4951664.36690002,0.00850909898226514,439218.344092944,0.0887011541066778,0.0802049517858702
2038,central,Housing and community amenities,22493.0974853412,4951664.36690002,-0.00064198504825016,24875.8170407038,0.00502372842694854,0.00454253273620461
2038,central,Public order and safety,93408.5744251427,4951664.36690002,0.00531107135082828,103303.451600969,0.0208623694876237,0.018864076299182
2038,central,"Recreation, culture and religion",33686.4079639091,4951664.36690002,0.00181418778137818,37254.8477067163,0.00752370212241175,0.00680304751450641
2038,central,Social Protection,531947.910962323,4951664.36690002,0.000372818025650075,588297.76187593,0.118808085178082,0.107428103269315
2038,central,Transport,81356.5992897935,4951664.36690002,0.00314651078878834,89974.7969485162,0.018170617045445,0.0164301522198538
2039,central,Defence,116859.390969109,5169537.59904362,,129238.439976091,0.025,0.0226053856326972
2039,central,Economic affairs,73754.1464802759,5169537.59904362,-0.00373333333333333,81567.0076134372,0.0157783952724374,0.0142670683919429
2039,central,Education,255089.262916238,5169537.59904362,0.00453768587266037,282111.16043434,0.0545718364610659,0.0493446963154752
2039,central,Environmental Protection,38095.1109528801,5169537.59904362,0.00373333333333333,42130.5696481661,0.00814977526345109,0.00736915250600514
2039,central,General public services excl interest,109311.231467459,5169537.59904362,-2.99533299848041e-05,120890.69530111,0.023385204766375,0.0211452628737398
2039,central,Health,419147.316522797,5169537.59904362,0.00844974021860248,463548.071390261,0.089669155608041,0.081080233675124
2039,central,Housing and community amenities,23476.6600205061,5169537.59904362,-0.000604221221882504,25963.5694807045,0.00502241621871708,0.0045413462172805
2039,central,Public order and safety,98035.4882833594,5169537.59904362,0.00514571421254427,108420.499738741,0.0209729589274675,0.0189640729765649
2039,central,"Recreation, culture and religion",35238.067071536,5169537.59904362,0.00170747085306181,38970.87583917,0.00753856125282456,0.00681648336943233
2039,central,Social Protection,557320.287775459,5169537.59904362,0.000497946377082424,616357.863598367,0.119228819171834,0.107808537436417
2039,central,Transport,85207.0635945179,5169537.59904362,0.00296142191885961,94233.1453431074,0.0182285443403179,0.0164825309734243
2040,central,Defence,122001.20417175,5396997.25340154,,134924.931335039,0.025,0.0226053856326972
2040,central,Economic affairs,76763.3783858256,5396997.25340154,-0.0035,84895.010898191,0.0157300452292586,0.0142233495370864
2040,central,Education,266907.996730303,5396997.25340154,0.0044103305056191,295181.866245447,0.0546937217837945,0.0494549069044051
2040,central,Environmental Protection,39918.7028605858,5396997.25340154,0.0035,44147.3367333822,0.00817998132305101,0.00739646529103315
2040,central,General public services excl interest,114154.461517856,5396997.25340154,-2.80812468607539e-05,126246.974252829,0.0233920768021996,0.0211514766745357
2040,central,Health,442336.199240455,5396997.25340154,0.00839038145493983,489193.378989125,0.0906417691209317,0.0819596858163427
2040,central,Housing and community amenities,24504.0723916416,5396997.25340154,-0.000566457395514847,27099.8168199772,0.00502127674845436,0.00454031589069227
2040,central,Public order and safety,102874.942639823,5396997.25340154,0.00498035707426025,113772.603032949,0.0210807227965961,0.0190615147293219
2040,central,"Recreation, culture and religion",36857.3122649398,5396997.25340154,0.00160075392474545,40761.6495288053,0.00755265337648905,0.00682922568502511
2040,central,Social Protection,583967.78018701,5396997.25340154,0.000623074728514772,645828.155373667,0.119664347608594,0.108202348967095
2040,central,Transport,89223.6128473349,5396997.25340154,0.00277633304893089,98675.1722543927,0.0182833467614239,0.0165320841679325
2041,central,Defence,127369.257155307,5634465.13255121,,140861.62831378,0.025,0.0226053856326972
2041,central,Economic affairs,79895.2362388581,5634465.13255121,-0.0035,88358.6300373647,0.0156818132615468,0.0141797374478884
2041,central,Education,279272.041389997,5634465.13255121,0.0044103305056191,308855.648304057,0.0548154334152764,0.0495649604390304
2041,central,Environmental Protection,41829.4828256447,5634465.13255121,0.0035,46260.527806636,0.00821027847690129,0.0074238604448875
2041,central,General public services excl interest,119212.013933431,5634465.13255121,-2.80812468607539e-05,131840.278983119,0.0233988987209196,0.0211576451586725
2041,central,Health,466803.942004503,5634465.13255121,0.00839038145493983,516253.017742486,0.0916241392213095,0.0828479600144656
2041,central,Housing and community amenities,25576.3917912957,5634465.13255121,-0.000566457395514847,28285.7282406865,0.00502012659147987,0.00453927590101441
2041,central,Public order and safety,107953.004950612,5634465.13255121,0.00498035707426025,119388.590295121,0.021188983778672,0.0191594059792739
2041,central,"Recreation, culture and religion",38550.8728770379,5634465.13255121,0.00160075392474545,42634.610954476,0.00756675388905489,0.00684197558599188
2041,central,Social Protection,611883.4619775,5634465.13255121,0.000623074728514772,676700.977280001,0.120100304351977,0.108596547779229
2041,central,Transport,93429.2655570395,5634465.13255121,0.00277633304893089,103326.334568144,0.0183382685201495,0.0165817452693573
2042,central,Defence,132973.50447014,5882381.59838346,,147059.539959587,0.025,0.0226053856326972
2042,central,Economic affairs,83154.7124383109,5882381.59838346,-0.0035,91963.3862804281,0.0156336995045851,0.0141362322466741
2042,central,Education,292206.453876503,5882381.59838346,0.0044103305056191,323160.217906044,0.0549369694062098,0.0496748551567624
2042,central,Environmental Protection,43831.6157234728,5882381.59838346,0.0035,48474.7489333618,0.00824066717240566,0.00745133837211754
2042,central,General public services excl interest,124493.364351744,5882381.59838346,-2.80812468607539e-05,137681.088894667,0.023405671086096,0.0211637688357308
2042,central,Health,492620.882656091,5882381.59838346,0.00839038145493983,544804.776459494,0.0926163607966562,0.0837451420682173
2042,central,Housing and community amenities,26695.5792810017,5882381.59838346,-0.000566457395514847,29523.4725418577,0.00501896588109331,0.00453822636877857
2042,central,Public order and safety,113281.429383846,5882381.59838346,0.00498035707426025,125281.460825857,0.0212977445836369,0.019257749176792
2042,central,"Recreation, culture and religion",40322.1565751282,5882381.59838346,0.00160075392474545,44593.5287615762,0.00758086295758693,0.00685473322339529
2042,central,Social Protection,641127.446671946,5882381.59838346,0.000623074728514772,709042.810736877,0.120536690603637,0.108991134959373
2042,central,Transport,97832.9170136409,5882381.59838346,0.00277633304893089,108196.46986262,0.0183933102694924,0.016631514868149
2043,central,Defence,138824.338666826,6141206.38871234,,153530.159717808,0.025,0.0226053856326972
2043,central,Economic affairs,86547.0025082062,6141206.38871234,-0.0035,95715.0255192082,0.0155857040882284,0.0140928340508603
2043,central,Education,305737.437648211,6141206.38871234,0.0044103305056191,338124.554272127,0.055058327773124,0.0497845892641164
2043,central,Environmental Protection,45929.4652516937,6141206.38871234,0.0035,50794.826062666,0.00827114785720733,0.00747889947748915
2043,central,General public services excl interest,130008.407078824,6141206.38871234,-2.80812468607539e-05,143780.346408662,0.0234123944560686,0.0211698482105701
2043,central,Health,519861.218492687,6141206.38871234,0.00839038145493983,574930.712242243,0.0936185296261948,0.0846513185826489
2043,central,Housing and community amenities,27863.6815057282,6141206.38871234,-0.000566457395514847,30815.3131719032,0.00501779474934149,0.00453716741338351
2043,central,Public order and safety,118872.548757936,6141206.38871234,0.00498035707426025,131464.853873135,0.0214070079316615,0.0193565467814966
2043,central,"Recreation, culture and religion",42174.7271810374,6141206.38871234,0.00160075392474545,46642.3442916568,0.00759498074798241,0.00686749874724214
2043,central,Social Protection,671762.68738347,6141206.38871234,0.000623074728514772,742923.277552728,0.120973507569821,0.109386111598233
2043,central,Transport,102443.880663815,6141206.38871234,0.00277633304893089,113295.87816856,0.0184484726611371,0.016681393553571
2044,central,Defence,144932.609568167,6411419.46981568,,160285.486745392,0.025,0.0226053856326972
2044,central,Economic affairs,90077.5133578055,6411419.46981568,-0.0035,99619.5274230516,0.0155378271367285,0.0140495429727974
2044,central,Education,319892.394857402,6411419.46981568,0.0044103305056191,353778.962295935,0.0551795064979745,0.0498941609363454
2044,central,Environmental Protection,48127.6034165431,6411419.46981568,0.0035,53225.8155186365,0.00830172097914016,0.00750654416594064
2044,central,General public services excl interest,135767.473577817,6411419.46981568,-2.80812468607539e-05,150149.477411965,0.0234190693837541,0.0211758837831462
2044,central,Health,548603.217590545,6411419.46981568,0.00839038145493983,606717.384193865,0.0946307423886753,0.0855665769761773
2044,central,Housing and community amenities,29082.8344269065,6411419.46981568,-0.000566457395514847,32163.6123570926,0.00501661332697316,0.00453609915305426
2044,central,Public order and safety,124739.30301335,6411419.46981568,0.00498035707426025,137953.080120123,0.0215167765530851,0.0194558012622026
2044,central,"Recreation, culture and religion",44112.3118230903,6411419.46981568,0.00160075392474545,48785.1794920109,0.00760910742491372,0.00688027230643177
2044,central,Social Protection,703855.110536048,6411419.46981568,0.000623074728514772,778415.28781306,0.121410756460057,0.109781478789483
2044,central,Transport,107271.907757701,6411419.46981568,0.00277633304893089,118635.343697189,0.0185037563453322,0.0167313819135881
2045,central,Defence,151309.644389166,6693521.92648757,,167338.048162189,0.025,0.0226053856326972
2045,central,Economic affairs,93751.8718775428,6693521.92648757,-0.0035,103683.114945335,0.0154900687685866,0.014006359119636
2045,central,Education,334699.980933209,6693521.92648757,0.0044103305056191,370155.132909,0.0553005035277802,0.0500035683171121
2045,central,Environmental Protection,50430.8204717124,6693521.92648757,0.0035,55773.0149920197,0.00833238698618661,0.00753427284254464
2045,central,General public services excl interest,141781.351773794,6693521.92648757,-2.80812468607539e-05,156800.412606892,0.0234256964164714,0.0211818760483531
2045,central,Health,578929.441676065,6693521.92648757,0.00839038145493983,640256.099898913,0.0956530966702738,0.0864910054877282
2045,central,Housing and community amenities,30355.2672182228,6693521.92648757,-0.000566457395514847,33570.8354100316,0.00501542174340017,0.00453502170480702
2045,central,Public order and safety,130895.269084708,6693521.92648757,0.00498035707426025,144761.154721661,0.0216270531883691,0.0195555150968775
2045,central,"Recreation, culture and religion",46138.8084155111,6693521.92648757,0.00160075392474545,51026.3451873768,0.00762324315177868,0.00689305404871101
2045,central,Social Protection,737473.755867436,6693521.92648757,0.000623074728514772,815595.194714051,0.121848438485961,0.110177237628685
2045,central,Transport,112327.207918411,6693521.92648757,0.00277633304893089,124226.157588677,0.018559161970784,0.0167814805347705
2046,central,Defence,157967.268742289,6988036.89125302,,174700.922281326,0.025,0.0226053856326972
2046,central,Economic affairs,97575.9338843815,6988036.89125302,-0.0035,107912.264216413,0.0154424290964302,0.0139632825932156
2046,central,Education,350190.161637494,6988036.89125302,0.0044103305056191,387286.206180626,0.0554213167742997,0.0501128095181966
2046,central,Environmental Protection,52844.1353312033,6988036.89125302,0.0035,58441.9750561208,0.00836314632644155,0.00756208591247546
2046,central,General public services excl interest,148061.306210703,6988036.89125302,-2.80812468607539e-05,163745.609803425,0.0234322760957925,0.0211878254958889
2046,central,Health,610926.98117609,6988036.89125302,0.00839038145493983,675643.175372802,0.0966856909725976,0.0874246931839745
2046,central,Housing and community amenities,31683.3063312715,6988036.89125302,-0.000566457395514847,35039.5552259941,0.00501422012666437,0.0045339351844192
2046,central,Public order and safety,137354.692242073,6988036.89125302,0.00498035707426025,151904.831965573,0.0217378405880646,0.0196556907726119
2046,central,"Recreation, culture and religion",48258.2934802435,6988036.89125302,0.00160075392474545,53370.3497303327,0.00763738809065773,0.00690584412063548
2046,central,Social Protection,772690.923006489,6988036.89125302,0.000623074728514772,854542.956666975,0.122286554860151,0.110573389212308
2046,central,Transport,117620.47067758,6988036.89125302,0.00277633304893089,130080.14172898,0.0186146901845641,0.0168316900022102
2047,central,Defence,164917.82856695,7295510.51446816,,182387.762861704,0.025,0.0226053856326972
2047,central,Economic affairs,101555.793430792,7295510.51446816,-0.0035,112313.714838709,0.015394908226912,0.0139203134899732
2047,central,Education,366394.272705021,7295510.51446816,0.0044103305056191,405206.837275821,0.0555419441137438,0.0502218826192358
2047,central,Environmental Protection,55372.8064787926,7295510.51446816,0.0035,61238.5112319202,0.00839399944808173,0.0075899837809814
2047,central,General public services excl interest,154619.099098109,7295510.51446816,-2.80812468607539e-05,170998.077195444,0.0234388089574167,0.0211937326101409
2047,central,Health,644687.703111568,7295510.51446816,0.00839038145493983,712980.209215132,0.0977286247208032,0.0883677299666761
2047,central,Housing and community amenities,33069.3797384709,7295510.51446816,-0.000566457395514847,36572.4569752951,0.00501300860340974,0.00453283970640424
2047,central,Public order and safety,144132.518973666,7295510.51446816,0.00498035707426025,159400.641638676,0.0218491415127919,0.0197563307856014
2047,central,"Recreation, culture and religion",50475.0303268596,7295510.51446816,0.00160075392474545,55821.9080477118,0.00765154240227714,0.00691864266753636
2047,central,Social Protection,809582.324932881,7295510.51446816,0.000623074728514772,895342.307014078,0.122725106795264,0.110969934636836
2047,central,Transport,123162.888022304,7295510.51446816,0.00277633304893089,136209.673685191,0.0186703416320305,0.01688201089945
2048,central,Defence,172174.213023896,7616512.97710476,,190412.824427619,0.025,0.0226053856326972
2048,central,Economic affairs,105697.79249213,7616512.97710476,-0.0035,116894.480600283,0.0153475062606298,0.0138774519008708
2048,central,Education,383345.082184332,7616512.97710476,0.0044103305056191,423953.265400004,0.0556623833865192,0.0503307856674922
2048,central,Environmental Protection,58022.3433977826,7616512.97710476,0.0035,64168.7166285907,0.00842494679934006,0.0076179668533616
2048,central,General public services excl interest,161467.012286946,7616512.97710476,-2.80812468607539e-05,178571.397664407,0.0234452955310642,0.0211995978700904
2048,central,Health,680308.512535123,7616512.97710476,0.00839038145493983,752374.37174164,0.0987819982718178,0.0893202065801149
2048,central,Housing and community amenities,34516.0213609693,7616512.97710476,-0.000566457395514847,38172.3430002496,0.00501178729885916,0.00453173538399061
2048,central,Public order and safety,151244.431485777,7616512.97710476,0.00498035707426025,167265.927181321,0.0219609587332317,0.0198574376411381
2048,central,"Recreation, culture and religion",52793.4776069453,7616512.97710476,0.00160075392474545,58385.9511011648,0.00766570624597805,0.00693144983349238
2048,central,Social Protection,848227.248641563,7616512.97710476,0.000623074728514772,938080.931712417,0.123164095503059,0.11136687499796
2048,central,Transport,128966.178000949,7616512.97710476,0.00277633304893089,142627.71281195,0.0187261169567608,0.0169324438084228
2049,central,Defence,179749.878396947,7951639.54809737,,198790.988702434,0.025,0.0226053856326972
2049,central,Economic affairs,110008.531047781,7951639.54809737,-0.0035,121661.860623892,0.0153002232920634,0.0138346979113387
2049,central,Education,401076.855600902,7951639.54809737,0.0044103305056191,443563.385864971,0.0557826323970011,0.0504395166776479
