country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,nobs_log_inc,mean_log_inc,std_log_inc,p1_log_inc,p2_5_log_inc,p5_log_inc,p10_log_inc,p12_5_log_inc,p25_log_inc,p37_5_log_inc,p50_log_inc,p62_5_log_inc,p75_log_inc,p87_5_log_inc,p90_log_inc,p95_log_inc,p97_5_log_inc,p99_log_inc,p99_9_log_inc,p99_99_log_inc,p9010_log_inc,p9050_log_inc,p5010_log_inc,kelley_log_inc,crows_log_inc,nobs_res_log_inc,mean_res_log_inc,std_res_log_inc,p1_res_log_inc,p2_5_res_log_inc,p5_res_log_inc,p10_res_log_inc,p12_5_res_log_inc,p25_res_log_inc,p37_5_res_log_inc,p50_res_log_inc,p62_5_res_log_inc,p75_res_log_inc,p87_5_res_log_inc,p90_res_log_inc,p95_res_log_inc,p97_5_res_log_inc,p99_res_log_inc,p99_9_res_log_inc,p99_99_res_log_inc,p9010_res_log_inc,p9050_res_log_inc,p5010_res_log_inc,kelley_res_log_inc,crows_res_log_inc,nobs_log_perm_inc,mean_log_perm_inc,std_log_perm_inc,p1_log_perm_inc,p2_5_log_perm_inc,p5_log_perm_inc,p10_log_perm_inc,p12_5_log_perm_inc,p25_log_perm_inc,p37_5_log_perm_inc,p50_log_perm_inc,p62_5_log_perm_inc,p75_log_perm_inc,p87_5_log_perm_inc,p90_log_perm_inc,p95_log_perm_inc,p97_5_log_perm_inc,p99_log_perm_inc,p99_9_log_perm_inc,p99_99_log_perm_inc,p9010_log_perm_inc,p9050_log_perm_inc,p5010_log_perm_inc,kelley_log_perm_inc,crows_log_perm_inc,share_below_mininc,nobs_earn_inc,mean_earn_inc,std_earn_inc,p1_earn_inc,p2_5_earn_inc,p5_earn_inc,p10_earn_inc,p12_5_earn_inc,p25_earn_inc,p37_5_earn_inc,p50_earn_inc,p62_5_earn_inc,p75_earn_inc,p87_5_earn_inc,p90_earn_inc,p95_earn_inc,p97_5_earn_inc,p99_earn_inc,p99_9_earn_inc,p99_99_earn_inc,p9010_earn_inc,p9050_earn_inc,p5010_earn_inc,kelley_earn_inc,crows_earn_inc,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,p1_res_1yr_log_chg,p2_5_res_1yr_log_chg,p5_res_1yr_log_chg,p10_res_1yr_log_chg,p12_5_res_1yr_log_chg,p25_res_1yr_log_chg,p37_5_res_1yr_log_chg,p50_res_1yr_log_chg,p62_5_res_1yr_log_chg,p75_res_1yr_log_chg,p87_5_res_1yr_log_chg,p90_res_1yr_log_chg,p95_res_1yr_log_chg,p97_5_res_1yr_log_chg,p99_res_1yr_log_chg,p99_9_res_1yr_log_chg,p99_99_res_1yr_log_chg,p9010_res_1yr_log_chg,p9050_res_1yr_log_chg,p5010_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,p1_res_5yr_log_chg,p2_5_res_5yr_log_chg,p5_res_5yr_log_chg,p10_res_5yr_log_chg,p12_5_res_5yr_log_chg,p25_res_5yr_log_chg,p37_5_res_5yr_log_chg,p50_res_5yr_log_chg,p62_5_res_5yr_log_chg,p75_res_5yr_log_chg,p87_5_res_5yr_log_chg,p90_res_5yr_log_chg,p95_res_5yr_log_chg,p97_5_res_5yr_log_chg,p99_res_5yr_log_chg,p99_9_res_5yr_log_chg,p99_99_res_5yr_log_chg,p9010_res_5yr_log_chg,p9050_res_5yr_log_chg,p5010_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg,nobs_arcpct_1yr_chg,mean_arcpct_1yr_chg,std_arcpct_1yr_chg,skew_arcpct_1yr_chg,kurt_arcpct_1yr_chg,p1_arcpct_1yr_chg,p2_5_arcpct_1yr_chg,p5_arcpct_1yr_chg,p10_arcpct_1yr_chg,p12_5_arcpct_1yr_chg,p25_arcpct_1yr_chg,p37_5_arcpct_1yr_chg,p50_arcpct_1yr_chg,p62_5_arcpct_1yr_chg,p75_arcpct_1yr_chg,p87_5_arcpct_1yr_chg,p90_arcpct_1yr_chg,p95_arcpct_1yr_chg,p97_5_arcpct_1yr_chg,p99_arcpct_1yr_chg,p99_9_arcpct_1yr_chg,p99_99_arcpct_1yr_chg,p9010_arcpct_1yr_chg,p9050_arcpct_1yr_chg,p5010_arcpct_1yr_chg,kelley_arcpct_1yr_chg,crows_arcpct_1yr_chg,nobs_arcpct_5yr_chg,mean_arcpct_5yr_chg,std_arcpct_5yr_chg,skew_arcpct_5yr_chg,kurt_arcpct_5yr_chg,p1_arcpct_5yr_chg,p2_5_arcpct_5yr_chg,p5_arcpct_5yr_chg,p10_arcpct_5yr_chg,p12_5_arcpct_5yr_chg,p25_arcpct_5yr_chg,p37_5_arcpct_5yr_chg,p50_arcpct_5yr_chg,p62_5_arcpct_5yr_chg,p75_arcpct_5yr_chg,p87_5_arcpct_5yr_chg,p90_arcpct_5yr_chg,p95_arcpct_5yr_chg,p97_5_arcpct_5yr_chg,p99_arcpct_5yr_chg,p99_9_arcpct_5yr_chg,p99_99_arcpct_5yr_chg,p9010_arcpct_5yr_chg,p9050_arcpct_5yr_chg,p5010_arcpct_5yr_chg,kelley_arcpct_5yr_chg,crows_arcpct_5yr_chg,autocorr_lag1_res_log_inc,autocorr_lag2_res_log_inc,autocorr_lag3_res_log_inc,autocorr_lag4_res_log_inc,autocorr_lag5_res_log_inc,autocorr_lag1_res_1yr_log_chg,autocorr_lag2_res_1yr_log_chg,autocorr_lag3_res_1yr_log_chg,autocorr_lag4_res_1yr_log_chg,autocorr_lag5_res_1yr_log_chg,Pareto_tail_index_5pct,Pareto_tail_index_1pct
AUS,2011,All genders,41,,,,,,,,,,,,,,245152,10.90531,.81348771,8.6464148,8.9129667,9.3057652,9.7785339,9.9430504,10.48072,10.78259,11.01632,11.23222,11.44224,11.71503,11.80226,12.0459,12.27702,12.59006,13.48015,13.95478,2.0237265,.78594017,1.2377863,-.22327431,3.4986823,245152,-6.2500001e-09,.76763761,-2.1837161,-1.893294,-1.517365,-1.03263,-.86380798,-.38369811,-.1158833,.093481399,.283609,.49319941,.77945203,.85188228,1.069736,1.303339,1.608716,2.449801,2.796016,1.8845122,.75840086,1.1261114,-.19512239,3.6453896,232190,.018939801,.65439409,-1.769742,-1.4302469,-1.1416889,-.82121861,-.70956391,-.35895959,-.1304545,.059871599,.2418988,.44026911,.71571499,.78547478,.99634129,1.222759,1.5242831,2.304487,2.796108,1.6066934,.72560316,.88109022,-.096774571,3.3194578,0,245152,72994.961,63511.73,5689.7129,7427.6621,11001.26,17650.76,20807.109,35622.199,48174.629,60859.238,75524.906,93175.656,122397.8,133554.2,170399.41,214704.5,293626,715079.81,1149437,115903.45,72694.969,43208.477,.25440565,3.6014664,234143,.072676897,.47870991,-.82946002,14.07619,-1.703392,-1.070878,-.61482352,-.25914609,-.17657579,-.0155147,.031858101,.066514798,.1082848,.18321399,.37348729,.4542633,.7721678,1.133574,1.586257,2.472882,3.0365679,.71340942,.38774851,.32566088,.087029442,11.092772,213851,.053023402,.66638082,-.76840651,9.1028061,-2.3351641,-1.6033061,-1.035489,-.55765241,-.4286994,-.1315276,-.0187272,.061433099,.15373459,.29073921,.57930118,.69209582,1.079048,1.475976,1.950421,2.788873,3.4418709,1.2497482,.63066274,.61908549,.0092636645,7.2922664,259323,.0124688,.68200493,.1558885,6.4396372,-2,-2,-1.23216,-.50893211,-.36238891,-.1192913,-.0623044,-.024898499,.023886301,.1206119,.45133641,.6366393,1.464265,2,2,2,2,1.1455715,.66153777,.48403361,.15494813,16.673391,258994,.017109901,.94621122,-.0001053,3.627492,-2,-2,-2,-1.308171,-.92403239,-.2742925,-.1102942,-.0040913001,.1139187,.31828919,1.034636,1.4270591,2,2,2,2,2,2.73523,1.4311503,1.3040798,.046456989,6.750124,.74971163,.68273515,.62368774,.57150424,.52009141,-.20949499,-.077806152,-.028304927,-.018495733,-.012122918,,
AUS,2012,All genders,41,,,,,,,,,,,,,,248877,10.92876,.81147033,8.6508398,8.9443512,9.3344116,9.8030128,9.9714556,10.50641,10.80522,11.0366,11.25191,11.46118,11.74785,11.8345,12.07847,12.30238,12.59849,13.36833,13.93151,2.0314875,.7979002,1.2335873,-.21446702,3.5171068,248877,-1.2500000e-09,.76592672,-2.1933341,-1.89668,-1.508271,-1.0289969,-.86024481,-.38006401,-.1163263,.091227502,.28182131,.49433839,.77922821,.84999692,1.070479,1.299759,1.601261,2.3187621,2.751488,1.8789939,.75876939,1.1202245,-.19236629,3.6555698,234556,.0174096,.65469921,-1.776134,-1.4289629,-1.143283,-.81666172,-.7072171,-.3617073,-.1346489,.057254098,.2384228,.44178531,.71470082,.78550571,.99609482,1.216334,1.520938,2.2607131,2.751235,1.6021674,.72825164,.87391579,-.090916939,3.292248,0,248877,74478.688,62405.621,5714.9468,7664.4751,11320.96,18088.16,21406.631,36549.16,49277.238,62106.391,77026.57,94957.508,126481.2,137929.09,176040.41,220220.3,296111.5,639428.31,1123000,119840.94,75822.703,44018.23,.26538906,3.6391344,236708,.054471001,.4807438,-.90151387,14.0263,-1.7555389,-1.121763,-.66290778,-.28888819,-.2005818,-.0234251,.026576299,.0595369,.097594902,.1646128,.34473169,.4245688,.73856378,1.098062,1.551438,2.453723,3.193773,.71345699,.3650319,.34842509,.023276536,11.8052,216717,.051006202,.66097307,-.80473971,9.4806643,-2.329495,-1.5782,-1.025563,-.55459881,-.42430401,-.1303177,-.0174521,.062742203,.1520578,.28463569,.56697202,.67633247,1.061748,1.455627,1.934464,2.7887759,3.5736351,1.2309313,.61359024,.61734104,-.0030471247,7.3112473,259858,.00093460002,.66353011,-.045158699,6.6934128,-2,-2,-1.287999,-.5405125,-.37747249,-.1036248,-.043680999,-.0082842,.033977401,.1182548,.40463281,.55889702,1.2508841,2,2,2,2,1.0994096,.56718123,.53222829,.031792462,18.027796,259109,.0147843,.92399257,-.093486197,3.7690461,-2,-2,-2,-1.302171,-.90879941,-.2454312,-.082025297,.019057199,.1291039,.31863049,.92132002,1.24089,2,2,2,2,2,2.543061,1.2218329,1.3212281,-.039084896,7.091423,.75046319,.66973823,.62792069,.57610434,.52895623,-.17437075,-.076710559,-.028541615,-.023554921,-.013623319,,
AUS,2013,All genders,41,,,,,,,,,,,,,,240172,10.9448,.80736768,8.6658916,8.9760723,9.3676119,9.8420258,9.9967518,10.52067,10.81556,11.04964,11.26481,11.47833,11.76646,11.85184,12.09465,12.31265,12.59572,13.31908,13.90877,2.0098143,.80220032,1.2076139,-.20171696,3.4840949,240172,2.3400000e-09,.76328439,-2.194881,-1.888672,-1.492659,-1.018145,-.85298473,-.38303691,-.1196315,.087911397,.28177959,.49779889,.77896529,.85063052,1.068736,1.294031,1.5876451,2.2704749,2.7190011,1.8687755,.76271915,1.1060563,-.18372308,3.6132762,227663,.0184127,.65179229,-1.751182,-1.417653,-1.138997,-.81561172,-.70745069,-.36153629,-.13378461,.058006,.24143,.44443619,.71414858,.78419948,.99531251,1.21376,1.503142,2.1829491,2.6853161,1.5998112,.72619349,.87361771,-.092151009,3.2648919,0,240172,75438.781,61932.91,5801.6182,7911.4971,11703.13,18807.779,21955.039,37073.82,49789.629,62921.48,78027.094,96599.953,128857.4,140342.09,178912.7,222492.3,295290.81,608700,1097752,121534.31,77420.609,44113.703,.27405351,3.6048167,228106,.053721499,.48466051,-1.113562,14.41418,-1.811802,-1.172218,-.68219918,-.2956484,-.2006539,-.0148818,.035954699,.067005798,.1028454,.1675074,.3390753,.41608641,.71875691,1.0672801,1.516271,2.4577079,3.0991049,.71173477,.34908062,.36265421,-.01907113,12.278677,209437,.058918301,.6479978,-.73846191,9.4269857,-2.2508409,-1.5323761,-.98460227,-.52363491,-.40342709,-.1231403,-.0169519,.061845802,.1529942,.2889868,.57108557,.68016881,1.057572,1.450714,1.925411,2.7669859,3.4626229,1.2038038,.61832303,.58548069,.027282136,7.238277,250856,.0048161,.66980082,-.1075038,6.6376181,-2,-2,-1.35259,-.55625439,-.38520309,-.090222999,-.025431801,.0049279998,.045058999,.1255707,.39933449,.55218118,1.2487971,2,2,2,2,1.1084356,.54725319,.56118238,-.012566529,18.536222,248663,.0244506,.9095636,-.069192797,3.872731,-2,-2,-2,-1.1811939,-.82739192,-.2343339,-.084700704,.013476,.12567081,.31660661,.91385531,1.232726,2,2,2,2,2,2.4139199,1.21925,1.19467,.010182609,7.2603121,.75370711,.67692864,.61543214,.57892847,.53323299,-.16852953,-.070970781,-.02598002,-.01785942,-.02349972,,
AUS,2014,All genders,41,,,,,,,,,,,,,,235170,10.94417,.80634809,8.6613674,8.989872,9.3734093,9.840023,9.9937334,10.52263,10.81378,11.04746,11.26318,11.47731,11.76574,11.85052,12.09498,12.31144,12.59459,13.31331,13.88272,2.0104971,.80306053,1.2074366,-.20113236,3.4792464,235170,4.3400000e-10,.7643463,-2.1920531,-1.890776,-1.489596,-1.02345,-.85605669,-.38663319,-.1206623,.086953901,.2828173,.50091428,.78408951,.85401791,1.076287,1.299745,1.585228,2.25669,2.6989141,1.8774679,.76706403,1.1104039,-.18287389,3.5947609,223570,.018908599,.65120822,-1.743221,-1.418885,-1.13103,-.81534213,-.70732468,-.36326939,-.1354101,.057353798,.2414801,.44730711,.71745437,.78811669,.99946833,1.215919,1.486328,2.1443,2.6366889,1.6034589,.7307629,.87269592,-.088516787,3.250531,0,235170,75343.672,61579.32,5775.4292,8021.4292,11771.18,18770.141,21888.881,37146.699,49700.77,62784.262,77899.844,96500.992,128764.3,140156.8,178972,222223.5,294957.59,605197.63,1069524,121386.66,77372.531,44014.121,.27481118,3.6088724,223481,.0561288,.48088431,-1.0894589,14.40324,-1.789119,-1.14021,-.66578609,-.28649789,-.19596431,-.0118317,.035534099,.065087497,.1012737,.16668759,.34010369,.418017,.72298253,1.0728379,1.522384,2.433691,3.153923,.70451486,.3529295,.35158539,.0019078583,12.396688,205754,.060451601,.63975543,-.6450122,9.3904333,-2.190268,-1.465855,-.94694692,-.50955838,-.39167771,-.1277235,-.027778501,.051517699,.14620981,.2849513,.57678229,.68869412,1.072549,1.465643,1.927701,2.7787371,3.402936,1.1982524,.63717639,.5610761,.063509397,7.1036515,246075,.0044057001,.67163467,-.1039389,6.628787,-2,-2,-1.3598011,-.55158973,-.38050669,-.091294698,-.028264999,.0017731,.042791899,.1242263,.40171191,.55888569,1.26229,2,2,2,2,1.1104754,.55711257,.55336285,.0033766872,18.559677,243900,.0332966,.90373629,-.0142526,3.9056561,-2,-2,-2,-1.0751311,-.76151168,-.2373576,-.098249398,-.00057630002,.1170148,.31660709,.9494372,1.280664,2,2,2,2,2,2.3557949,1.2812402,1.0745548,.0877349,7.2206769,.7572161,.67750835,.62389052,.57489604,.54087275,-.17974919,-.074615434,-.027080238,-.0166448,-.011869315,,
AUS,2015,All genders,41,,,,,,,,,,,,,,232653,10.95353,.80155277,8.6741095,8.9967213,9.393775,9.8582935,10.0062,10.53667,10.82917,11.05584,11.2712,11.48278,11.76962,11.8536,12.09131,12.30727,12.59455,13.33217,13.86573,1.995306,.79776001,1.197546,-.20036325,3.4991136,232653,4.0299999e-09,.76199019,-2.200505,-1.889429,-1.486447,-1.021232,-.85140347,-.38078299,-.1194194,.089370497,.28194019,.49813339,.77773392,.84730983,1.070449,1.289011,1.5724339,2.2791519,2.6798911,1.8685418,.75793934,1.1106025,-.18873709,3.6163168,221278,.018394999,.64997888,-1.747535,-1.412514,-1.130607,-.81380272,-.70650482,-.3640193,-.1357383,.057199601,.2416345,.44730961,.71555138,.78401482,.99446487,1.2060781,1.479564,2.141443,2.645534,1.5978175,.72681522,.87100232,-.090240024,3.2275345,0,232653,75784.156,61736.23,5849.4839,8076.5571,12013.37,19116.24,22163.48,37672.02,50471.91,63312.801,78526.93,97030.141,129264.9,140589.5,178315.2,221298.3,294945.19,616719.38,1051498,121473.26,77276.703,44196.563,.27232447,3.5921242,220810,.057873402,.4773539,-1.088088,14.32316,-1.764171,-1.129328,-.66598588,-.28675351,-.1942849,-.011971,.035391301,.067633003,.1052581,.1701604,.34150419,.41805899,.72039139,1.0749249,1.505525,2.4045169,3.042959,.70481253,.35042599,.35438651,-.005619253,12.102542,204624,.062662601,.64240253,-.65026152,9.3265495,-2.179606,-1.470368,-.94329143,-.50755972,-.39421231,-.13179681,-.0272879,.0546581,.1513592,.29124939,.58427203,.69586861,1.070879,1.4748141,1.935833,2.758714,3.363312,1.2034283,.6412105,.56221783,.065639697,6.9618449,243854,.0087285005,.68005252,-.1421162,6.5386839,-2,-2,-1.409143,-.56069821,-.38317201,-.086524099,-.023465799,.01078,.053258002,.1337609,.40904909,.56756729,1.281733,2,2,2,2,1.1282655,.55678731,.57147819,-.013020761,18.158295,242925,.0403798,.90798628,.0041279998,3.8708811,-2,-2,-2,-1.0581141,-.75582021,-.2401426,-.099775702,.00077280001,.1207559,.326572,.97495538,1.331629,2,2,2,2,2,2.3897431,1.3308562,1.0588869,.11380693,7.0582266,.75346965,.67822313,.6273374,.58362311,.53830588,-.1795786,-.082039937,-.037700508,-.020071331,-.015347637,,
AUS,2016,All genders,41,,,,,,,,,,,,,,229542,10.97436,.7940622,8.6986008,9.0303173,9.4143248,9.8868828,10.03815,10.56374,10.85282,11.07861,11.29049,11.50176,11.77795,11.85947,12.0896,12.30672,12.59602,13.35984,13.85178,1.9725876,.78085995,1.1917276,-.2082887,3.4928927,229542,-1.9999999e-09,.75780582,-2.199909,-1.889141,-1.481681,-1.0142111,-.85032457,-.37611261,-.1158587,.090302497,.28324521,.49529749,.77088171,.84095961,1.0587389,1.26994,1.557336,2.278492,2.702162,1.8551707,.75065708,1.1045135,-.19074063,3.6252518,218092,.0195507,.64783978,-1.747077,-1.411276,-1.131369,-.80985028,-.70058298,-.35909301,-.1328726,.058205601,.2427216,.44864511,.71329588,.78081173,.99008977,1.198416,1.470592,2.137794,2.6324911,1.590662,.72260612,.86805588,-.091439761,3.230864,0,229542,76921.492,61906.969,5994.5181,8352.5068,12262.79,19670.65,22883.07,38705.648,51679.781,64771.07,80056.523,98889.328,130346.8,141417.09,178010.5,221177.09,295381.19,634025.31,1036934,121746.45,76646.023,45100.422,.25910902,3.5362508,218418,.063954897,.4761762,-1.048255,14.79286,-1.749494,-1.096732,-.63174272,-.26278609,-.1774862,-.0096666999,.034432199,.065171897,.1043145,.1741163,.3486768,.42628741,.73393071,1.079313,1.5397201,2.4259551,3.0268121,.6890735,.36111552,.32795799,.048119001,11.840296,202913,.060342502,.65219671,-.67435938,9.2384548,-2.249809,-1.522832,-.96938932,-.51909769,-.3996529,-.1323704,-.030466501,.053577099,.15141159,.29451439,.58842921,.69677889,1.083225,1.485799,1.947892,2.802773,3.419893,1.2158766,.64320177,.57267481,.058005031,7.0478759,241387,.0198872,.68059021,-.048734799,6.5528531,-2,-2,-1.336313,-.516325,-.35224649,-.0855501,-.029708801,.0042408998,.0492712,.13669559,.43190899,.59785151,1.3765531,2,2,2,2,1.1141765,.59361064,.52056587,.065559432,17.998098,241065,.036281601,.91222048,.051955,3.8280561,-2,-2,-2,-1.0626349,-.76201421,-.25299969,-.1155204,-.0138619,.1091269,.32040831,1.001654,1.375158,2,2,2,2,2,2.4377928,1.3890198,1.0487731,.13957167,6.9758358,.7525757,.67501354,.62091732,.58106041,.54025674,-.17474867,-.075947598,-.042650636,-.021305287,-.018926866,,
AUS,2017,All genders,41,,,,,,,,,,,,,,232570,10.97211,.78582609,8.7066565,9.0428877,9.4203339,9.897047,10.05278,10.568,10.85349,11.07599,11.28621,11.49459,11.76483,11.84582,12.07071,12.28481,12.56696,13.2755,13.83439,1.9487734,.7698307,1.1789427,-.20993307,3.4987669,232570,-1.7400000e-11,.7520228,-2.195672,-1.879838,-1.475014,-1.009324,-.8446421,-.3693009,-.1135582,.093560897,.28262141,.4910112,.76099539,.83076328,1.045326,1.259114,1.541085,2.2381971,2.6466141,1.8400872,.73720241,1.1028849,-.19873106,3.6486201,220611,.018455399,.64093482,-1.728475,-1.397877,-1.116578,-.80271947,-.69728518,-.35703519,-.1311411,.057540499,.24042749,.44163761,.70509958,.77225173,.97673088,1.185287,1.454284,2.111594,2.615556,1.5749712,.71471125,.86025995,-.092413567,3.2343206,0,232570,76244.922,60228.48,6043.0029,8458.167,12336.7,19871.6,23220.221,38870.879,51714.051,64601.039,79714.656,98183.023,128647.7,139500.7,174680.5,216384.41,286921.41,582740.19,1019056,119629.1,74899.664,44729.438,.25219804,3.5056267,221679,.0621708,.46535099,-.75036073,14.51936,-1.6591671,-1.0398149,-.59767842,-.25175589,-.1711656,-.017547799,.021776,.052105699,.0918997,.1633842,.3445251,.42296481,.73625642,1.093273,1.567251,2.46101,3.024478,.6747207,.37085912,.30386159,.099296682,11.789446,204657,.0573516,.64433718,-.58500338,9.2184172,-2.2003241,-1.4728889,-.93763852,-.50214219,-.39247239,-.1433298,-.043159701,.041969098,.1424883,.2882717,.58297873,.69308043,1.073522,1.486462,1.951106,2.7861209,3.4183691,1.1952226,.6511113,.54411131,.08952307,6.8566747,243966,.0133162,.66759157,.057886999,6.7546849,-2,-2,-1.215829,-.48053861,-.33678019,-.0977263,-.049744599,-.017510301,.028394001,.1186317,.41815329,.58650929,1.36186,2,2,2,2,1.0670478,.60401958,.46302831,.1321321,18.487877,229091,.018816801,.80678117,.8923685,4.2467198,-1.869205,-1.528994,-1.113027,-.70393962,-.59620941,-.3541103,-.25168741,-.1540916,-.0268069,.2008349,.94298917,1.352054,2,2,2,2,2,2.0559936,1.5061456,.54984802,.46512675,6.3591757,.74596834,.66803277,.61531752,.57374489,.53455734,-.17929991,-.074854627,-.030171454,-.024454284,-.016527487,,
AUS,2018,All genders,41,,,,,,,,,,,,,,238289,10.98966,.78222698,8.713253,9.0606794,9.4443054,9.9131413,10.07466,10.59054,10.87178,11.09427,11.29833,11.5111,11.77991,11.85775,12.07926,12.28825,12.57561,13.30603,13.81551,1.9446087,.76348019,1.1811285,-.21477242,3.5060952,238289,1.1600000e-10,.74965668,-2.2090881,-1.878765,-1.473642,-.9970969,-.84064561,-.3646706,-.1120785,.089308903,.2836954,.49074659,.75640887,.82401478,1.035524,1.252148,1.5321569,2.2287121,2.638984,1.8211117,.73470587,1.0864058,-.19312373,3.6601007,225927,.017903,.64005882,-1.730677,-1.404261,-1.121999,-.80367458,-.69647008,-.35524401,-.1320117,.0577632,.2427422,.44309109,.70202082,.76805317,.96996701,1.173431,1.445207,2.1099501,2.5962441,1.5717278,.71028996,.8614378,-.096166685,3.2288346,0,238289,77357.281,60445.852,6083,8610,12636,20194,23734,39757,52669,65793,80687,99818,130602,141174,176179,217129,289413,600805,1000000,120980,75381,45599,.24617292,3.471787,227237,.0567328,.46281749,-.87375897,15.01163,-1.67258,-1.038169,-.595424,-.25367841,-.1744369,-.020874299,.020178501,.0501411,.090084001,.1600074,.33452031,.41022661,.7161293,1.077791,1.524955,2.436945,3.0893021,.66390502,.36008552,.30381951,.084750086,11.698032,,,,,,,,,,,,,,,,,,,,,,,,,,,,248784,.0152877,.65511107,.042800099,6.954195,-2,-2,-1.173115,-.4589,-.32376209,-.0939385,-.044471301,-.0119705,.033296399,.120061,.40063569,.562365,1.299358,2,2,2,2,1.021265,.57433552,.44692951,.12475313,18.691631,,,,,,,,,,,,,,,,,,,,,,,,,,,,.75046265,.67283148,.61857086,.57797164,.54247814,-.17520456,-.078736365,-.033515684,-.021924103,-.017754814,,
AUS,2019,All genders,41,,,,,,,,,,,,,,245875,11.0128,.77023941,8.7602654,9.1166925,9.5015564,9.955245,10.11683,10.61986,10.89651,11.1131,11.31579,11.52176,11.79024,11.86603,12.08481,12.29662,12.58392,13.28357,13.79961,1.9107847,.75292969,1.157855,-.21191573,3.5258086,245875,1.6000000e-09,.73932141,-2.2020121,-1.844571,-1.436798,-.98375112,-.82686788,-.3617754,-.1109133,.0874025,.27794549,.48399159,.74290472,.81216049,1.0255409,1.240146,1.522964,2.188108,2.6092801,1.7959116,.72475797,1.0711536,-.19288014,3.6472421,233279,.017237499,.63293302,-1.7143641,-1.38299,-1.107403,-.79623061,-.69178683,-.35156471,-.1298638,.057527501,.23912039,.43823141,.69104069,.75667638,.96032399,1.16225,1.430446,2.064986,2.572747,1.552907,.69914889,.8537581,-.099561147,3.2226546,0,245875,78564.281,60252.531,6375.8062,9106.0439,13380.53,21062.4,24756.199,40939.801,53987.66,67043.398,82107.93,100886.9,131957.91,142348.41,177160.41,218955.5,291829.41,587465.81,984224.38,121286.01,75305.008,45981,.24177569,3.5005774,234830,.055332799,.45876941,-.89387238,15.07835,-1.6657211,-1.028144,-.59280568,-.26782131,-.1956573,-.028191401,.027558399,.0588158,.096368298,.162333,.3285909,.40349209,.69821209,1.043525,1.490562,2.4434049,3.1611309,.67131341,.34467629,.32663712,.026871454,10.87351,,,,,,,,,,,,,,,,,,,,,,,,,,,,257082,.0146971,.65505749,.015717199,6.9809079,-2,-2,-1.182718,-.47170171,-.33752421,-.1014453,-.0325744,.0001493,.042885698,.1248537,.39523941,.54822427,1.2668951,2,2,2,2,1.019926,.54807496,.47185102,.074734777,17.67573,,,,,,,,,,,,,,,,,,,,,,,,,,,,.75187218,.67160279,.6199621,.57434046,.53970933,-.17429566,-.070198983,-.025159236,-.029772665,-.020961108,,
AUS,2020,All genders,41,,,,,,,,,,,,,,256706,11.01917,.7685678,8.801301,9.1368752,9.5025244,9.9622669,10.12185,10.62198,10.89943,11.11995,11.3262,11.53604,11.80176,11.87681,12.08349,12.28383,12.55918,13.27261,13.78568,1.9145432,.75685978,1.1576834,-.20935731,3.4428291,256706,-8.6200003e-10,.74001551,-2.1723559,-1.8360519,-1.449865,-.99631011,-.83786762,-.36842439,-.1131972,.091218904,.28633699,.49093249,.74713713,.81497109,1.017761,1.22342,1.5009429,2.1738279,2.578517,1.8112812,.7237522,1.0875291,-.20083953,3.5601878,243843,.0189139,.62897807,-1.696389,-1.386552,-1.1056989,-.79069442,-.68552029,-.34824479,-.12717269,.0599382,.24407379,.43880069,.69010907,.75481308,.94901729,1.146909,1.414842,2.065192,2.5472789,1.5455074,.69487488,.85063261,-.10078096,3.2189512,0,256706,78921.727,59643.441,6642.8799,9291.6846,13393.5,21210.82,24880.711,41026.871,54145.68,67504.242,82967.094,102338.6,133487.5,143891.5,176926.41,216172.2,284697.5,581058.81,970613.63,122680.68,76387.258,46293.422,.24530216,3.3742404,244939,.050896,.46343619,-1.141559,14.58229,-1.7364759,-1.092394,-.63567662,-.2721332,-.1893589,-.0251801,.020661101,.0529343,.094458297,.1663968,.3417317,.4173792,.7052353,1.021879,1.42471,2.359762,2.9505341,.68951237,.36444491,.32506749,.057109084,11.036159,,,,,,,,,,,,,,,,,,,,,,,,,,,,267716,.000994,.65497762,-.042643402,6.935894,-2,-2,-1.250613,-.50603271,-.3527801,-.1030958,-.045232799,-.0120255,.034691401,.1222185,.39217889,.53519338,1.179556,2,2,2,2,1.0412261,.54721886,.4940072,.051104806,17.752979,,,,,,,,,,,,,,,,,,,,,,,,,,,,.75518167,.67664224,.61852902,.57492244,.53856879,-.17650032,-.073290117,-.027112212,-.027271729,-.016119441,,
