scenario,scenario_short,scenario_label,year,total_log_change_pp,component,contribution_pp,accounting_block,component_label
BAU1,BAU median damage,"Business as usual, median damage",2010,-26.6015308881677,residual_contribution,-8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2011,-24.9622325153691,residual_contribution,-2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2012,-23.4027297166321,residual_contribution,8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2013,-21.8088785801754,residual_contribution,2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2014,-20.1096657719628,residual_contribution,-8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2015,-18.3158112443891,residual_contribution,5.32907051820075e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2016,-16.5184830951709,residual_contribution,1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2017,-14.7383575223788,residual_contribution,3.5527136788005e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2018,-12.9123255955996,residual_contribution,2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2019,-10.9642472681333,residual_contribution,4.44089209850063e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2020,-8.86428335856664,residual_contribution,3.5527136788005e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2021,-7.42584982488665,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2022,-5.5319721343249,residual_contribution,-8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2023,-3.69134431977827,residual_contribution,2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2024,-1.84196935739358,residual_contribution,3.5527136788005e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2025,0,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2026,1.81936892526906,residual_contribution,2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2027,3.6063259168607,residual_contribution,-4.44089209850063e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2028,5.34945761664645,residual_contribution,3.5527136788005e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2029,7.0411557144638,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2030,8.67739046154021,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2031,10.2573800999664,residual_contribution,-2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2032,11.7830615113498,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2033,13.2583185409331,residual_contribution,1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2034,14.6883858085687,residual_contribution,8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2035,16.0790087859183,residual_contribution,-2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2036,17.4349816323424,residual_contribution,-8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2037,18.7589366313976,residual_contribution,1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2038,20.0577421087178,residual_contribution,-8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2039,21.3373419542155,residual_contribution,-1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2040,22.6022848197783,residual_contribution,8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2041,23.8573020679862,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2042,25.1068598823586,residual_contribution,3.5527136788005e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2043,26.3537597479317,residual_contribution,-1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2044,27.5982948216175,residual_contribution,8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2045,28.8376663555031,residual_contribution,4.44089209850063e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2046,30.065884490455,residual_contribution,8.88178419700125e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2047,31.2743679831392,residual_contribution,2.66453525910038e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2048,32.4544341315153,residual_contribution,-3.5527136788005e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2049,33.6016356925477,residual_contribution,-8.5265128291212e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2050,34.7164503332532,residual_contribution,-1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2051,35.8039855226188,residual_contribution,8.5265128291212e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2052,36.8720939747853,residual_contribution,2.70006239588838e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2053,37.9295134978342,residual_contribution,-8.5265128291212e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2054,38.9848327241289,residual_contribution,8.5265128291212e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2055,40.0458668212423,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2056,41.118900960306,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2057,42.2073670117666,residual_contribution,4.40536496171262e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2058,43.3110919502436,residual_contribution,1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2059,44.4270091771912,residual_contribution,0,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2060,45.5513970679572,residual_contribution,-8.5265128291212e-14,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2061,46.6817610315488,residual_contribution,-1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2062,47.8162822255509,residual_contribution,1.77635683940025e-13,potential_employment,Residual
BAU1,BAU median damage,"Business as usual, median damage",2063,48.9526431308356,residual_contribution,3.5527136788005e-13,potential_employment,Residual
