year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label,anchor_type
2056,48.4397662382094,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2057,48.607407494371,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2058,48.773190274569,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2059,48.9371451600595,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2060,49.0993019834325,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2061,49.2596898528497,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2062,49.4183371753121,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2063,49.5752716790025,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2064,49.7305204347399,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2065,49.8841098765964,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2066,50.0360658217143,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2025,36.4354044063882,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2026,37.0990134472464,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2027,38.0662699467753,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2028,39.3556641083673,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2029,40.1314501572121,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2030,40.6670481830897,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2031,41.6183684608171,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2032,42.5019396619563,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2033,43.3207079282722,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2034,44.0895554938165,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2035,44.8101926967216,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2036,45.5404514079525,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2037,45.8758110015265,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2038,46.2084947549363,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2039,46.5385553717406,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2040,46.8660440135899,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2041,47.1910103597953,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2042,47.5135026640431,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2043,47.8335678084276,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2044,48.1512513549466,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2045,48.4665975946012,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2046,48.7796495942352,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2047,49.0904492412359,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
2048,49.3990372862136,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth,Latest actual anchor
