year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2051,50.8560018058342,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2052,51.1561296027228,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2053,51.4542338643724,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2054,51.7503493166555,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2055,52.0445097991495,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2056,52.33674829504,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2057,52.6270969597815,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2058,52.9155871485595,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2059,53.2022494426299,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2060,53.4871136745829,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2061,53.77020895258,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2062,54.0515636836222,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2063,54.3312055958926,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2064,54.6091617602099,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2065,54.8854586106463,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2066,55.160121964344,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2019,34.0792684143503,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2020,34.2812715172146,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2021,34.2738955145477,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2022,33.9742139473138,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2023,33.9034586418276,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
