year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2030,31.5364092042264,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2031,31.5069134676097,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2032,31.46645428348,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2033,31.3782406539517,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2034,31.2680486530611,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2035,31.1497002921253,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2036,30.9946584274888,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2037,30.9097651071219,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2038,30.824871786755,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2039,30.7399784663881,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2040,30.6550851460213,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2041,30.5701918256544,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2042,30.4852985052875,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2043,30.4004051849206,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2044,30.3155118645537,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
