"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.0507317073170732,0.077,"Real gains taxed; full loss offset",573730.090577556
0.051707317073171,0.078,"50% discount; nominal losses recognised",671300.423188365
0.051707317073171,0.078,"Real gains taxed; nominal losses recognised",587434.321614674
0.051707317073171,0.078,"Real gains taxed; full loss offset",587434.321614674
0.0526829268292683,0.079,"50% discount; nominal losses recognised",688080.787708535
0.0526829268292683,0.079,"Real gains taxed; nominal losses recognised",601253.445337167
0.0526829268292683,0.079,"Real gains taxed; full loss offset",601253.445337167
0.0536585365853661,0.08,"50% discount; nominal losses recognised",705001.703485513
0.0536585365853661,0.08,"Real gains taxed; nominal losses recognised",615188.317153502
0.0536585365853661,0.08,"Real gains taxed; full loss offset",615188.317153502
0.0546341463414635,0.081,"50% discount; nominal losses recognised",722064.21599009
0.0546341463414635,0.081,"Real gains taxed; nominal losses recognised",629239.798039624
0.0546341463414635,0.081,"Real gains taxed; full loss offset",629239.798039624
0.0556097560975612,0.082,"50% discount; nominal losses recognised",739269.377491265
0.0556097560975612,0.082,"Real gains taxed; nominal losses recognised",643408.754570004
0.0556097560975612,0.082,"Real gains taxed; full loss offset",643408.754570003
0.0565853658536586,0.083,"50% discount; nominal losses recognised",756618.247094079
0.0565853658536586,0.083,"Real gains taxed; nominal losses recognised",657696.058948792
0.0565853658536586,0.083,"Real gains taxed; full loss offset",657696.058948792
0.0575609756097564,0.084,"50% discount; nominal losses recognised",774111.890777673
0.0575609756097564,0.084,"Real gains taxed; nominal losses recognised",672102.589041163
0.0575609756097564,0.084,"Real gains taxed; full loss offset",672102.589041163
0.0585365853658537,0.085,"50% discount; nominal losses recognised",791751.381433461
0.0585365853658537,0.085,"Real gains taxed; nominal losses recognised",686629.228404753
0.0585365853658537,0.085,"Real gains taxed; full loss offset",686629.228404753
0.0595121951219515,0.086,"50% discount; nominal losses recognised",809537.798903553
0.0595121951219515,0.086,"Real gains taxed; nominal losses recognised",701276.8663213
0.0595121951219515,0.086,"Real gains taxed; full loss offset",701276.8663213
0.0604878048780488,0.087,"50% discount; nominal losses recognised",827472.230019276
0.0604878048780488,0.087,"Real gains taxed; nominal losses recognised",716046.397828365
0.0604878048780488,0.087,"Real gains taxed; full loss offset",716046.397828365
0.0614634146341466,0.088,"50% discount; nominal losses recognised",845555.768639949
0.0614634146341466,0.088,"Real gains taxed; nominal losses recognised",730938.723751273
0.0614634146341466,0.088,"Real gains taxed; full loss offset",730938.723751273
0.062439024390244,0.089,"50% discount; nominal losses recognised",863789.51569177
0.062439024390244,0.089,"Real gains taxed; nominal losses recognised",745954.750735126
0.062439024390244,0.089,"Real gains taxed; full loss offset",745954.750735125
0.0634146341463417,0.09,"50% discount; nominal losses recognised",882174.579206945
0.0634146341463417,0.09,"Real gains taxed; nominal losses recognised",761095.391277034
0.0634146341463417,0.09,"Real gains taxed; full loss offset",761095.391277034
0.0643902439024391,0.091,"50% discount; nominal losses recognised",900712.074362929
0.0643902439024391,0.091,"Real gains taxed; nominal losses recognised",776361.563758433
0.0643902439024391,0.091,"Real gains taxed; full loss offset",776361.563758433
0.0653658536585369,0.092,"50% discount; nominal losses recognised",919403.123521925
0.0653658536585369,0.092,"Real gains taxed; nominal losses recognised",791754.192477606
0.0653658536585369,0.092,"Real gains taxed; full loss offset",791754.192477606
0.0663414634146342,0.093,"50% discount; nominal losses recognised",938248.856270484
0.0663414634146342,0.093,"Real gains taxed; nominal losses recognised",807274.207682302
0.0663414634146342,0.093,"Real gains taxed; full loss offset",807274.207682302
0.067317073170732,0.094,"50% discount; nominal losses recognised",957250.409459362
0.067317073170732,0.094,"Real gains taxed; nominal losses recognised",822922.545602554
0.067317073170732,0.094,"Real gains taxed; full loss offset",822922.545602554
0.0682926829268293,0.095,"50% discount; nominal losses recognised",976408.927243492
0.0682926829268293,0.095,"Real gains taxed; nominal losses recognised",838700.148483602
0.0682926829268293,0.095,"Real gains taxed; full loss offset",838700.148483602
0.0692682926829271,0.096,"50% discount; nominal losses recognised",995725.561122206
0.0692682926829271,0.096,"Real gains taxed; nominal losses recognised",854607.964619013
0.0692682926829271,0.096,"Real gains taxed; full loss offset",854607.964619013
0.0702439024390245,0.097,"50% discount; nominal losses recognised",1015201.46997957
0.0702439024390245,0.097,"Real gains taxed; nominal losses recognised",870646.948383901
0.0702439024390245,0.097,"Real gains taxed; full loss offset",870646.948383901
0.0712195121951222,0.098,"50% discount; nominal losses recognised",1034837.82012498
0.0712195121951222,0.098,"Real gains taxed; nominal losses recognised",886818.060268355
0.0712195121951222,0.098,"Real gains taxed; full loss offset",886818.060268355
0.0721951219512196,0.099,"50% discount; nominal losses recognised",1054635.78533386
0.0721951219512196,0.099,"Real gains taxed; nominal losses recognised",903122.266910964
0.0721951219512196,0.099,"Real gains taxed; full loss offset",903122.266910964
0.0731707317073174,0.1,"50% discount; nominal losses recognised",1074596.54688865
0.0731707317073174,0.1,"Real gains taxed; nominal losses recognised",919560.541132552
0.0731707317073174,0.1,"Real gains taxed; full loss offset",919560.541132552
