year,male,agegp,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2009,1,3,99.9,9536,99.1175,7390,95.44289,5459,92.71175
2009,1,3,100,1064,99.92936,825,97.38076,610,93.35454
2010,0,1,2.5,20279,4.446922,18521,16.86967,17706,24.15792
2010,0,1,5,20284,7.000784,18528,19.20705,17709,25.92331
2010,0,1,7.5,20284,9.644999,18522,21.62448,17710,27.60768
2010,0,1,10,20283,11.99533,18528,23.38678,17708,28.85578
2010,0,1,12.5,20284,14.30826,18523,24.82771,17709,30.27779
2010,0,1,15,20283,16.51085,18527,26.66201,17711,31.53876
2010,0,1,17.5,20283,18.85592,18528,28.12388,17708,32.6996
2010,0,1,20,20284,21.18773,18523,29.97352,17710,34.22088
2010,0,1,22.5,20283,23.48479,18526,31.44802,17708,35.01855
2010,0,1,25,20283,25.99737,18524,33.32726,17709,36.6881
2010,0,1,27.5,20284,28.39493,18526,34.53168,17710,37.9221
2010,0,1,30,20283,30.49817,18525,35.96997,17710,38.5075
2010,0,1,32.5,20284,32.98594,18526,37.26407,17710,39.61316
2010,0,1,35,20283,35.28273,18527,38.74696,17708,41.00101
2010,0,1,37.5,20284,37.46689,18524,40.07863,17709,41.74079
2010,0,1,40,20284,39.70337,18527,41.49894,17709,43.01986
2010,0,1,42.5,20282,41.90055,18522,43.07373,17709,44.29329
2010,0,1,45,20283,44.02432,18528,44.16503,17710,45.15505
2010,0,1,47.5,20284,46.04044,18523,45.78651,17709,46.3141
2010,0,1,50,20283,48.27354,18527,47.46814,17710,47.58302
2010,0,1,52.5,20285,50.64297,18527,49.03525,17709,48.71229
2010,0,1,55,20284,52.74103,18523,50.42207,17709,49.86465
2010,0,1,57.5,20283,54.91631,18528,52.46169,17710,51.81411
2010,0,1,60,20282,57.42992,18523,54.0333,17709,52.64063
2010,0,1,62.5,20285,59.57268,18526,55.91249,17710,54.39279
2010,0,1,65,20283,62.16067,18524,57.63395,17709,55.98589
2010,0,1,67.5,20283,64.43484,18527,59.57697,17707,57.34072
2010,0,1,70,20284,66.74926,18527,61.27271,17711,58.50475
2010,0,1,72.5,20283,69.2176,18524,63.06361,17709,60.24311
2010,0,1,75,20283,71.41759,18527,64.9165,17709,61.54374
2010,0,1,77.5,20284,73.98239,18523,66.69668,17710,62.8767
2010,0,1,80,20284,76.33702,18528,68.82122,17707,64.61072
2010,0,1,82.5,20283,78.67967,18521,70.3773,17711,66.08835
2010,0,1,85,20283,81.13315,18528,72.66599,17709,67.89494
2010,0,1,87.5,20284,83.81763,18528,75.16367,17709,69.92834
2010,0,1,90,20283,86.25889,18522,77.1313,17710,71.71867
2010,0,1,92.5,20283,88.76672,18528,79.55573,17708,73.80324
2010,0,1,95,20284,91.48402,18522,82.339,17709,76.50535
2010,0,1,97.5,20276,94.50553,18520,85.55556,17702,79.81389
2010,0,1,99,12171,97.03902,11114,88.08462,10625,82.40485
2010,0,1,99.9,7302,98.7675,6670,91.16799,6376,85.35876
2010,0,1,100,814,99.68475,745,92.01546,713,85.71042
2010,0,2,2.5,25684,4.805181,24004,15.91001,23188,21.526
2010,0,2,5,25690,6.70198,24010,16.28446,23197,21.59194
2010,0,2,7.5,25693,9.133891,24010,18.12385,23194,22.99682
2010,0,2,10,25689,11.38959,24010,19.44907,23197,23.93486
2010,0,2,12.5,25693,13.71746,24009,21.16378,23194,25.06746
2010,0,2,15,25691,16.02217,24009,22.73534,23194,26.40936
2010,0,2,17.5,25691,18.34267,24009,24.42683,23198,27.7521
2010,0,2,20,25690,20.67626,24011,26.18968,23194,29.1741
2010,0,2,22.5,25693,22.90691,24009,27.67138,23195,30.26053
2010,0,2,25,25691,25.12868,24010,29.09718,23195,31.57239
2010,0,2,27.5,25688,27.40403,24008,30.97026,23194,33.05886
2010,0,2,30,25691,29.76259,24011,32.87848,23195,34.81275
2010,0,2,32.5,25692,32.05693,24009,34.40255,23195,36.02542
2010,0,2,35,25690,34.21154,24009,36.45973,23196,37.72221
2010,0,2,37.5,25689,36.77376,24010,38.16439,23195,39.19631
2010,0,2,40,25692,39.0136,24010,39.65802,23197,40.44166
2010,0,2,42.5,25691,41.19861,24009,41.53852,23193,41.85707
2010,0,2,45,25694,43.61678,24011,43.27705,23195,43.46384
2010,0,2,47.5,25689,45.88518,24009,45.16811,23194,45.10301
2010,0,2,50,25692,48.13742,24009,46.83432,23196,46.341
2010,0,2,52.5,25688,50.46127,24010,48.80466,23195,47.99857
2010,0,2,55,25689,52.80072,24009,50.76789,23194,49.90091
2010,0,2,57.5,25694,55.05717,24011,52.9234,23195,51.80457
2010,0,2,60,25690,57.57101,24009,54.96848,23195,53.65885
2010,0,2,62.5,25692,59.85209,24009,56.90555,23195,55.37806
2010,0,2,65,25691,62.30968,24010,58.96002,23195,57.27393
2010,0,2,67.5,25689,64.78672,24010,61.04771,23196,59.044
2010,0,2,70,25692,67.19121,24008,63.23606,23195,61.08733
2010,0,2,72.5,25691,69.66254,24012,65.51174,23195,63.18981
2010,0,2,75,25688,72.25028,24008,67.82803,23195,65.29312
2010,0,2,77.5,25691,74.73724,24010,69.92225,23194,67.34264
2010,0,2,80,25692,77.18252,24010,72.14751,23197,69.275
2010,0,2,82.5,25691,79.73131,24010,74.74568,23192,71.48225
2010,0,2,85,25690,82.24529,24009,77.17043,23198,74.03424
2010,0,2,87.5,25691,84.82571,24010,79.51605,23194,75.90737
2010,0,2,90,25694,87.30838,24009,81.78815,23194,78.45407
2010,0,2,92.5,25689,89.71091,24009,84.21732,23197,80.81528
2010,0,2,95,25693,92.31473,24011,86.85139,23194,83.39304
2010,0,2,97.5,25680,95.00116,23999,89.12264,23187,85.89086
2010,0,2,99,15413,97.48215,14406,92.14111,13917,89.30759
2010,0,2,99.9,9248,99.03237,8642,94.55747,8349,92.01614
2010,0,2,100,1033,99.80602,966,96.43096,932,94.50629
2010,0,3,2.5,26539,3.611089,20416,13.26664,14826,18.97152
2010,0,3,5,26544,5.855823,20421,14.34581,14828,19.22217
2010,0,3,7.5,26542,8.372533,20422,15.742,14828,20.27925
2010,0,3,10,26545,10.75228,20419,17.51395,14828,21.737
2010,0,3,12.5,26542,13.11818,20422,19.14441,14828,22.99001
2010,0,3,15,26543,15.48759,20420,20.92622,14830,24.53769
2010,0,3,17.5,26544,17.86826,20421,22.49988,14827,25.70547
2010,0,3,20,26543,20.19817,20420,24.51203,14828,27.39637
2010,0,3,22.5,26544,22.63527,20421,26.40918,14830,28.97537
2010,0,3,25,26542,24.91931,20421,28.25319,14827,30.59671
2010,0,3,27.5,26545,27.3235,20419,29.74956,14828,31.96237
2010,0,3,30,26542,29.57946,20421,31.62695,14829,33.15216
2010,0,3,32.5,26544,31.82614,20420,33.48181,14827,34.95551
2010,0,3,35,26543,34.19671,20423,35.26016,14829,36.34129
2010,0,3,37.5,26543,36.59091,20418,37.18574,14828,37.92088
2010,0,3,40,26545,38.87211,20422,38.9986,14829,39.50001
2010,0,3,42.5,26543,41.10211,20421,40.94051,14828,41.22646
2010,0,3,45,26542,43.5191,20420,42.83099,14830,42.79542
2010,0,3,47.5,26544,45.78489,20421,44.60417,14827,44.56
2010,0,3,50,26543,48.16572,20422,46.68733,14827,45.90845
2010,0,3,52.5,26545,50.4453,20418,48.72137,14831,47.94728
2010,0,3,55,26543,52.81454,20420,50.59444,14826,49.46215
2010,0,3,57.5,26543,55.25253,20422,52.97517,14831,51.87779
2010,0,3,60,26544,57.71454,20420,55.25438,14826,53.70904
2010,0,3,62.5,26544,60.20716,20421,57.47557,14829,55.86839
2010,0,3,65,26543,62.57154,20418,59.59671,14828,57.7612
2010,0,3,67.5,26543,65.08452,20424,62.01952,14830,60.36889
2010,0,3,70,26544,67.60711,20420,64.31453,14826,62.20052
2010,0,3,72.5,26542,70.09241,20420,66.72452,14830,64.3892
2010,0,3,75,26543,72.64829,20421,69.1432,14826,66.8091
2010,0,3,77.5,26544,75.15018,20420,71.68306,14830,69.36848
2010,0,3,80,26544,77.57578,20421,74.03848,14828,71.54674
2010,0,3,82.5,26543,80.1703,20420,76.44587,14829,73.78305
2010,0,3,85,26545,82.78571,20422,79.19899,14827,76.28806
2010,0,3,87.5,26542,85.41714,20419,81.87508,14828,78.8378
2010,0,3,90,26542,87.90099,20421,84.22843,14830,81.22311
2010,0,3,92.5,26545,90.37744,20421,86.67781,14827,83.38338
2010,0,3,95,26542,92.77559,20421,89.02191,14829,86.0268
2010,0,3,97.5,26534,95.36974,20413,91.42224,14822,88.36195
2010,0,3,99,15928,97.62545,12253,93.87879,8897,91.07651
2010,0,3,99.9,9555,99.19197,7351,95.58502,5339,93.34801
2010,0,3,100,1066,99.83498,820,97.2806,596,95.51154
2010,1,1,2.5,23280,4.129554,21758,17.25211,20937,23.81083
2010,1,1,5,23286,6.854537,21764,19.29241,20941,24.46338
2010,1,1,7.5,23285,9.234309,21761,20.54843,20943,25.32858
2010,1,1,10,23285,11.62276,21764,22.1058,20940,26.31909
2010,1,1,12.5,23287,14.14297,21761,23.67726,20942,27.58858
2010,1,1,15,23284,16.54634,21763,25.3924,20942,28.73049
2010,1,1,17.5,23285,19.10457,21760,26.74495,20941,29.67744
2010,1,1,20,23285,21.48412,21764,27.81944,20942,30.3241
2010,1,1,22.5,23287,23.77954,21760,29.3036,20941,31.42206
2010,1,1,25,23285,26.00266,21765,30.81011,20941,32.85399
2010,1,1,27.5,23284,28.27486,21764,31.73705,20942,33.5946
2010,1,1,30,23285,30.39192,21762,33.35924,20941,34.92115
2010,1,1,32.5,23287,32.58986,21763,34.69409,20942,35.99478
2010,1,1,35,23284,34.77421,21760,36.08165,20941,37.13269
2010,1,1,37.5,23287,36.90559,21762,37.73259,20939,38.66625
2010,1,1,40,23282,39.22512,21763,39.45162,20944,40.23575
2010,1,1,42.5,23288,41.33529,21763,41.15742,20941,41.5809
2010,1,1,45,23285,43.60933,21761,42.93523,20942,43.01657
2010,1,1,47.5,23285,45.80623,21763,44.69899,20941,44.68654
2010,1,1,50,23286,48.02037,21765,46.33306,20942,46.1285
2010,1,1,52.5,23283,50.23992,21761,48.35384,20940,47.90446
2010,1,1,55,23285,52.65274,21763,50.39178,20941,49.81193
2010,1,1,57.5,23285,55.07533,21761,52.00605,20942,51.12746
2010,1,1,60,23287,57.26139,21763,54.02602,20941,52.72855
2010,1,1,62.5,23283,59.62516,21763,56.03979,20944,54.74228
2010,1,1,65,23287,62.06525,21762,58.16056,20939,56.82297
2010,1,1,67.5,23284,64.4007,21760,60.1692,20941,58.43415
2010,1,1,70,23287,66.84657,21763,62.11452,20942,60.07479
2010,1,1,72.5,23285,69.2097,21762,64.28323,20941,62.18505
2010,1,1,75,23285,71.67661,21764,66.33035,20941,64.27693
2010,1,1,77.5,23284,74.17439,21765,68.56551,20942,66.16326
2010,1,1,80,23285,76.58951,21760,70.77139,20942,68.24133
2010,1,1,82.5,23287,79.09219,21764,73.18687,20941,70.37415
2010,1,1,85,23285,81.63816,21760,75.51192,20941,72.66393
2010,1,1,87.5,23284,84.22852,21763,78.02727,20942,74.68536
2010,1,1,90,23287,86.79981,21761,80.46375,20942,77.07706
2010,1,1,92.5,23285,89.45149,21764,83.35714,20940,79.75045
2010,1,1,95,23285,92.15467,21761,85.95274,20943,82.28098
2010,1,1,97.5,23278,95.04787,21756,89.10961,20933,85.49832
2010,1,1,99,13969,97.32531,13056,91.57073,12563,88.05011
2010,1,1,99.9,8385,98.79441,7836,92.66281,7541,89.70562
2010,1,1,100,934,99.77046,874,94.21647,841,89.40816
2010,1,2,2.5,29271,3.641192,27603,14.48225,26559,19.90701
2010,1,2,5,29275,6.274394,27608,15.81158,26563,20.04127
2010,1,2,7.5,29276,8.706054,27610,17.4517,26562,21.26922
2010,1,2,10,29276,11.25496,27607,19.00935,26564,22.29298
2010,1,2,12.5,29274,13.74516,27610,20.58627,26563,23.48317
2010,1,2,15,29275,16.216,27607,21.62206,26562,24.03247
2010,1,2,17.5,29277,18.48207,27608,22.87944,26563,25.22407
2010,1,2,20,29275,20.6754,27609,24.42179,26564,26.38466
2010,1,2,22.5,29276,22.89748,27608,25.73104,26561,27.62586
2010,1,2,25,29275,24.90528,27610,27.37435,26564,29.09269
2010,1,2,27.5,29275,27.18657,27608,29.38687,26563,30.7396
2010,1,2,30,29276,29.53851,27607,31.16535,26563,32.3512
2010,1,2,32.5,29275,31.8058,27609,33.18329,26563,34.25161
2010,1,2,35,29277,34.09832,27607,34.97009,26564,35.78049
2010,1,2,37.5,29275,36.47376,27610,37.06656,26563,37.8405
2010,1,2,40,29275,38.85618,27608,38.94532,26564,39.43887
2010,1,2,42.5,29277,41.02329,27607,40.9658,26562,41.40793
2010,1,2,45,29275,43.49372,27608,43.04417,26562,43.35975
2010,1,2,47.5,29275,45.7911,27610,45.14032,26562,45.26552
2010,1,2,50,29276,48.21399,27608,47.2227,26564,47.16712
2010,1,2,52.5,29275,50.50132,27607,49.20169,26563,49.10777
2010,1,2,55,29275,53.04342,27610,51.59872,26563,51.12444
2010,1,2,57.5,29275,55.46771,27608,53.76771,26562,53.10943
2010,1,2,60,29276,57.80187,27607,55.71088,26564,55.01138
2010,1,2,62.5,29277,60.25703,27608,57.91433,26563,56.89561
2010,1,2,65,29274,62.79472,27610,60.06802,26561,58.78505
2010,1,2,67.5,29277,65.04964,27607,61.92384,26565,60.48649
2010,1,2,70,29275,67.42389,27609,64.26163,26562,62.55856
2010,1,2,72.5,29276,70.00297,27607,66.46852,26565,64.46552
2010,1,2,75,29275,72.38192,27610,68.79846,26562,66.93267
2010,1,2,77.5,29275,74.78884,27608,71.03436,26563,68.90661
2010,1,2,80,29275,77.21247,27610,73.33702,26565,71.05589
2010,1,2,82.5,29276,79.63615,27607,75.7032,26560,73.27613
2010,1,2,85,29277,82.22264,27608,78.18932,26564,75.66978
2010,1,2,87.5,29275,84.78991,27607,80.71173,26562,77.94799
2010,1,2,90,29274,87.42051,27611,83.01177,26564,80.35595
2010,1,2,92.5,29276,89.99377,27606,85.53265,26563,82.86511
2010,1,2,95,29276,92.56225,27610,88.01762,26562,85.37386
2010,1,2,97.5,29265,95.24509,27598,90.51038,26554,87.92439
2010,1,2,99,17565,97.56001,16563,92.92303,15938,90.37646
2010,1,2,99.9,10539,98.91251,9941,94.89553,9563,92.33254
2010,1,2,100,1177,99.9035,1109,96.99211,1067,93.62922
2010,1,3,2.5,26792,3.310872,20659,12.96974,15072,18.11039
2010,1,3,5,26798,6.014884,20665,14.21298,15075,18.29837
2010,1,3,7.5,26797,8.358382,20664,15.63925,15075,19.25769
2010,1,3,10,26797,10.90191,20665,17.63585,15074,20.97819
2010,1,3,12.5,26796,13.37339,20660,18.86008,15075,21.74407
2010,1,3,15,26797,15.76921,20666,20.31716,15074,22.8434
2010,1,3,17.5,26796,18.07063,20665,21.9135,15075,23.97273
2010,1,3,20,26798,20.37695,20663,23.58266,15074,25.4096
2010,1,3,22.5,26797,22.60206,20664,24.93273,15076,26.77025
2010,1,3,25,26796,24.88721,20663,26.91611,15074,28.63962
2010,1,3,27.5,26797,27.08243,20666,28.9714,15074,30.26876
2010,1,3,30,26797,29.42915,20664,30.88807,15074,32.38294
2010,1,3,32.5,26796,31.76903,20664,32.92861,15075,34.1408
2010,1,3,35,26799,34.02989,20663,34.91232,15075,35.90102
2010,1,3,37.5,26796,36.43283,20663,37.13268,15074,37.99747
2010,1,3,40,26797,38.8094,20664,39.1362,15076,40.02876
2010,1,3,42.5,26797,41.07491,20665,41.12352,15073,41.52307
2010,1,3,45,26797,43.53698,20662,43.32373,15075,43.95068
2010,1,3,47.5,26796,45.81166,20665,45.39518,15074,45.39617
2010,1,3,50,26797,48.32917,20664,47.66185,15076,47.42586
2010,1,3,52.5,26797,50.82061,20665,49.6894,15075,49.68001
2010,1,3,55,26796,53.21105,20665,51.99345,15074,51.44761
2010,1,3,57.5,26797,55.61338,20662,54.0912,15075,53.54784
2010,1,3,60,26797,58.03382,20665,56.41606,15073,55.7597
2010,1,3,62.5,26797,60.57216,20663,58.36768,15076,57.4398
2010,1,3,65,26796,62.84473,20664,60.65797,15074,59.30954
2010,1,3,67.5,26799,65.30481,20663,62.54976,15075,61.23967
2010,1,3,70,26796,67.68552,20664,64.82565,15075,63.4137
2010,1,3,72.5,26797,70.18884,20664,67.2738,15074,65.22298
2010,1,3,75,26796,72.47624,20666,69.40671,15075,67.65036
2010,1,3,77.5,26797,75.00912,20663,71.67432,15073,69.69722
2010,1,3,80,26797,77.41265,20663,73.9864,15076,71.70311
2010,1,3,82.5,26798,79.88813,20664,76.30106,15074,73.73781
2010,1,3,85,26796,82.26147,20665,78.62505,15075,76.31323
2010,1,3,87.5,26797,84.88273,20665,81.15536,15074,78.50031
2010,1,3,90,26796,87.55636,20661,83.77633,15075,81.06189
2010,1,3,92.5,26797,90.04846,20665,86.14597,15074,83.31526
2010,1,3,95,26797,92.62759,20664,88.63046,15075,85.64317
2010,1,3,97.5,26788,95.37153,20657,91.38234,15069,88.44618
2010,1,3,99,16078,97.63324,12397,93.82446,9045,90.89937
2010,1,3,99.9,9647,99.05576,7439,95.59968,5428,93.14336
2010,1,3,100,1077,99.93089,831,97.63721,605,94.48386
2011,0,1,2.5,20875,4.367653,19142,16.65697,18400,23.88178
2011,0,1,5,20880,7.027278,19145,19.07607,18402,25.84172
2011,0,1,7.5,20879,9.671987,19144,21.31312,18402,27.63654
2011,0,1,10,20879,11.98699,19146,23.22187,18402,28.94344
2011,0,1,12.5,20882,14.37079,19145,25.07717,18404,30.29882
2011,0,1,15,20879,16.52685,19144,26.74042,18403,31.54646
2011,0,1,17.5,20878,19.05573,19144,28.43953,18404,32.87121
2011,0,1,20,20880,21.13125,19146,29.76395,18401,34.12787
2011,0,1,22.5,20881,23.61751,19145,31.47081,18404,35.18915
2011,0,1,25,20879,26.03936,19145,32.9527,18402,36.7271
2011,0,1,27.5,20880,28.25576,19147,34.46012,18402,37.69261
2011,0,1,30,20879,30.63334,19143,35.88281,18405,38.73872
2011,0,1,32.5,20879,32.88124,19146,37.42328,18401,39.76816
2011,0,1,35,20881,35.06303,19144,38.70653,18403,40.9264
2011,0,1,37.5,20879,37.28581,19146,40.08393,18403,41.9097
2011,0,1,40,20879,39.52757,19145,41.17293,18402,42.80356
2011,0,1,42.5,20880,41.64013,19144,42.92239,18403,44.07279
2011,0,1,45,20881,43.82355,19144,44.35728,18403,45.1016
2011,0,1,47.5,20879,46.11254,19147,45.7955,18402,46.10836
2011,0,1,50,20877,48.3598,19145,47.25417,18404,47.39682
2011,0,1,52.5,20881,50.35141,19145,48.97695,18403,48.86253
2011,0,1,55,20879,52.70459,19147,50.67519,18402,50.20048
2011,0,1,57.5,20881,54.98321,19144,52.25334,18403,51.34229
2011,0,1,60,20880,57.32546,19144,53.95321,18403,52.61147
2011,0,1,62.5,20879,59.68407,19145,55.88041,18402,54.33329
2011,0,1,65,20879,62.07136,19146,57.67922,18403,55.86563
2011,0,1,67.5,20881,64.37029,19144,59.57849,18403,57.2834
2011,0,1,70,20879,66.85326,19146,61.28337,18402,58.60243
2011,0,1,72.5,20879,69.22523,19143,63.21635,18404,60.0804
2011,0,1,75,20880,71.528,19145,64.85307,18403,61.70966
2011,0,1,77.5,20879,73.98657,19147,66.89954,18401,63.04639
2011,0,1,80,20881,76.39804,19145,68.83248,18403,65.00584
2011,0,1,82.5,20880,78.77686,19146,70.66684,18402,66.14368
2011,0,1,85,20878,81.25346,19144,72.79497,18404,67.94408
2011,0,1,87.5,20879,83.84994,19144,75.05324,18404,70.02571
2011,0,1,90,20882,86.473,19145,77.19256,18402,71.5328
2011,0,1,92.5,20879,88.9283,19146,79.7077,18403,73.95798
2011,0,1,95,20879,91.58839,19144,82.33591,18402,76.39534
2011,0,1,97.5,20872,94.45242,19137,85.50841,18394,79.62672
2011,0,1,99,12527,97.08122,11488,88.81181,11043,82.62727
2011,0,1,99.9,7517,98.87673,6892,91.63591,6624,85.63223
2011,0,1,100,839,99.78326,770,90.78069,741,86.59931
2011,0,2,2.5,25905,4.672852,24257,15.51262,23527,21.08044
2011,0,2,5,25911,6.730117,24260,16.57508,23534,21.49521
2011,0,2,7.5,25910,9.217412,24263,18.40285,23534,22.93339
2011,0,2,10,25913,11.54449,24260,19.84969,23534,24.01516
2011,0,2,12.5,25910,13.72527,24262,21.28301,23532,25.22136
2011,0,2,15,25908,15.96047,24261,22.47303,23532,26.18368
2011,0,2,17.5,25913,18.23371,24263,24.34024,23536,27.69819
2011,0,2,20,25912,20.59477,24259,26.1922,23533,29.23455
2011,0,2,22.5,25908,22.78213,24263,27.71742,23533,30.41402
2011,0,2,25,25913,25.13366,24261,29.50933,23533,31.68114
2011,0,2,27.5,25910,27.39413,24260,30.95676,23532,33.00545
2011,0,2,30,25910,29.61236,24261,32.69709,23532,34.48835
2011,0,2,32.5,25911,31.89529,24261,34.49541,23534,35.9997
2011,0,2,35,25911,34.25203,24263,36.15004,23534,37.27918
2011,0,2,37.5,25912,36.44117,24261,37.84719,23534,38.80034
2011,0,2,40,25910,38.9261,24262,39.64462,23533,40.20362
2011,0,2,42.5,25911,41.07082,24262,41.42818,23533,41.66557
2011,0,2,45,25909,43.37938,24261,43.21566,23534,43.34882
2011,0,2,47.5,25911,45.80835,24260,44.85114,23532,44.70587
2011,0,2,50,25912,47.99884,24262,46.61959,23534,46.27591
2011,0,2,52.5,25910,50.43274,24261,48.90025,23533,48.35822
2011,0,2,55,25912,52.76778,24260,50.76915,23532,49.80371
2011,0,2,57.5,25909,55.09607,24261,52.89162,23534,51.76949
2011,0,2,60,25911,57.66529,24262,54.90691,23533,53.58133
2011,0,2,62.5,25912,60.04628,24262,56.74289,23534,55.28988
2011,0,2,65,25910,62.50788,24261,59.13961,23533,57.42321
2011,0,2,67.5,25911,64.8433,24263,61.02185,23534,59.11286
2011,0,2,70,25911,67.23249,24261,63.42445,23532,61.38929
2011,0,2,72.5,25910,69.83095,24261,65.54992,23534,63.35392
2011,0,2,75,25912,72.32581,24260,67.80833,23532,65.38673
2011,0,2,77.5,25910,74.8497,24261,69.97477,23533,67.37022
2011,0,2,80,25911,77.31031,24263,72.48464,23535,69.73952
2011,0,2,82.5,25910,79.73383,24259,74.68515,23531,71.67402
2011,0,2,85,25912,82.35592,24263,77.0209,23535,73.8493
2011,0,2,87.5,25910,84.87409,24260,79.3875,23534,76.17287
2011,0,2,90,25909,87.28481,24263,81.73333,23533,78.47453
2011,0,2,92.5,25913,89.80016,24260,84.18523,23532,81.0217
2011,0,2,95,25910,92.35786,24263,86.64056,23535,83.51861
2011,0,2,97.5,25902,95.11782,24250,89.47775,23523,86.27277
2011,0,2,99,15546,97.53876,14557,92.4151,14120,89.54059
2011,0,2,99.9,9327,99.16005,8734,95.01718,8471,92.33463
2011,0,2,100,1041,99.79224,976,96.4685,946,94.12101
2011,0,3,2.5,26719,3.696376,20437,13.31202,14774,18.90369
2011,0,3,5,26723,5.993657,20444,14.42323,14778,19.38899
2011,0,3,7.5,26724,8.393138,20443,16.02512,14776,20.68903
2011,0,3,10,26722,10.7846,20444,17.64233,14777,21.68617
2011,0,3,12.5,26722,13.08544,20444,19.55457,14778,23.40054
2011,0,3,15,26725,15.58273,20441,21.12121,14777,24.47674
2011,0,3,17.5,26721,17.88114,20443,22.58876,14775,25.68218
2011,0,3,20,26723,20.04668,20444,24.31712,14778,27.18861
2011,0,3,22.5,26726,22.3708,20443,26.44666,14777,28.82118
2011,0,3,25,26721,24.76285,20444,27.95353,14777,30.17899
2011,0,3,27.5,26723,27.23892,20441,29.86424,14777,31.73999
2011,0,3,30,26724,29.42054,20444,31.44712,14778,33.05535
2011,0,3,32.5,26723,31.78608,20443,33.51735,14775,34.88304
2011,0,3,35,26722,34.10756,20442,35.17928,14777,36.39206
2011,0,3,37.5,26725,36.43934,20443,37.02773,14778,37.89667
2011,0,3,40,26721,38.77647,20443,39.05865,14777,39.64422
2011,0,3,42.5,26723,41.07792,20442,40.80883,14776,40.98458
2011,0,3,45,26725,43.46024,20445,42.54559,14776,42.41779
2011,0,3,47.5,26723,45.7699,20443,44.64467,14778,44.42056
2011,0,3,50,26721,48.22784,20444,46.58274,14778,45.98958
2011,0,3,52.5,26725,50.39437,20440,48.46025,14776,48.00101
2011,0,3,55,26723,52.76174,20443,50.7216,14777,49.70292
2011,0,3,57.5,26725,55.25556,20445,53.09887,14777,52.10815
2011,0,3,60,26723,57.86292,20443,55.16147,14777,53.81468
2011,0,3,62.5,26721,60.27305,20443,57.48963,14777,55.82314
2011,0,3,65,26725,62.64796,20442,59.8654,14778,58.18702
2011,0,3,67.5,26722,65.15304,20442,61.85525,14776,60.1119
2011,0,3,70,26723,67.51446,20443,64.35185,14776,62.43395
2011,0,3,72.5,26724,70.15673,20444,66.75388,14777,64.49815
2011,0,3,75,26723,72.74499,20442,69.33733,14778,66.9383
2011,0,3,77.5,26721,75.24745,20443,71.57195,14776,69.19447
2011,0,3,80,26725,77.75948,20445,74.21222,14778,71.71749
2011,0,3,82.5,26724,80.27554,20442,76.51922,14777,73.94343
2011,0,3,85,26721,82.76157,20443,78.99678,14776,76.37367
2011,0,3,87.5,26725,85.41387,20443,81.66272,14778,78.5054
2011,0,3,90,26722,87.93134,20443,84.04223,14776,80.92741
2011,0,3,92.5,26722,90.34729,20443,86.60612,14777,83.86539
